PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolQC,Fence,MoSold,YrSold,SaleType,SaleCondition,Age,RemodAge,TotalSF,Remodeled,TotalPorchSF,TotalBath,MSSubClass_cat,Street_type,Street_10_Quantiles,Street_20_Quantiles,Street_30_Quantiles,Street_50_Quantiles,Prop_Addr,Street_name
916386010,1346,220000,20,RL,88.0,11896,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,60.0,Gd,TA,PConc,Gd,TA,No,GLQ,78.0,Unf,0.0,1258.0,1336.0,GasA,Ex,Y,SBrkr,1346,0,1.0,0.0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2008.0,Fin,3.0,660.0,TA,TA,Y,100,48,0,0,No_Pool,No_Fence,5,2010,WD ,Normal,2,2,2682.0,0,48,3.0,subclass20,LN,group_6,group_12,group_18,group_29,"3005 CEDAR LN, AMES, USA",CEDAR_LN
907181090,1749,196000,60,RL,68.0,9272,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,500.0,Unf,0.0,342.0,842.0,GasA,Ex,Y,SBrkr,856,893,0.0,0.0,2,1,3,1,Gd,7,Typ,0,No_Fireplace,Attchd,1999.0,RFn,2.0,515.0,TA,TA,Y,140,85,0,0,No_Pool,No_Fence,6,2006,WD ,Normal,7,7,2591.0,0,85,2.5,subclass60,DR,group_7,group_14,group_21,group_35,"5408 CERVANTES DR, AMES, USA",CERVANTES_DR
902206020,492,61500,30,RM,52.0,7830,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,1921,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,Fa,TA,No,LwQ,416.0,Unf,0.0,76.0,492.0,GasA,TA,Y,SBrkr,492,0,1.0,0.0,1,0,1,1,TA,3,Typ,0,No_Fireplace,Detchd,1921.0,Unf,1.0,200.0,Fa,TA,N,0,0,78,0,No_Pool,No_Fence,6,2006,WD ,Normal,85,56,984.0,1,78,2.0,subclass30,ST,group_1,group_1,group_1,group_2,"118 E 11TH ST, AMES, USA",E_11TH_ST
527327050,2030,195000,60,RL,0.0,12046,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,298.0,TA,TA,CBlock,TA,TA,No,LwQ,156.0,Unf,0.0,692.0,848.0,GasA,TA,Y,SBrkr,1118,912,0.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1976.0,Fin,2.0,551.0,TA,TA,Y,0,224,0,0,No_Pool,No_Fence,6,2007,WD ,Normal,31,31,2878.0,0,224,2.5,subclass60,CT,group_7,group_13,group_19,group_32,"3323 BUCHANAN CT, AMES, USA",BUCHANAN_CT
527455250,988,129250,20,RL,65.0,7150,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Hip,CompShg,HdBoard,HdBoard,BrkFace,52.0,TA,TA,CBlock,TA,TA,No,BLQ,725.0,Unf,0.0,263.0,988.0,GasA,TA,Y,SBrkr,988,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,No_Fireplace,Detchd,1974.0,Unf,1.0,360.0,TA,TA,Y,0,0,0,0,No_Pool,No_Fence,11,2007,WD ,Normal,41,41,1976.0,0,0,2.0,subclass20,ST,group_2,group_4,group_5,group_8,"1115 28TH ST, AMES, USA",28TH_ST
528326110,2172,291000,60,RL,0.0,11000,Pave,No_Alley,Reg,Lvl,AllPub,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,295.0,Gd,TA,PConc,Ex,TA,Mn,Unf,0.0,Unf,0.0,1519.0,1519.0,GasA,Ex,Y,SBrkr,1533,639,0.0,0.0,2,1,4,1,Ex,8,Typ,1,TA,BuiltIn,2000.0,RFn,3.0,687.0,TA,TA,Y,162,153,0,0,No_Pool,No_Fence,6,2008,WD ,Normal,8,8,3691.0,0,153,2.5,subclass60,RD,group_10,group_19,group_29,group_47,"3013 ALMOND RD, AMES, USA",ALMOND_RD
914452190,1080,134000,20,RL,71.0,9187,Pave,No_Alley,Reg,Bnk,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,5,1983,1983,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,ALQ,336.0,Unf,0.0,748.0,1084.0,GasA,TA,Y,SBrkr,1080,0,0.0,0.0,1,1,3,1,TA,5,Typ,0,No_Fireplace,Attchd,1983.0,Unf,2.0,484.0,TA,TA,Y,120,0,158,0,No_Pool,No_Fence,6,2007,WD ,Normal,24,24,2164.0,0,158,1.5,subclass20,CIR,group_5,group_9,group_13,group_22,"302 OPAL CIR, AMES, USA",OPAL_CIR
535425060,1312,179500,20,RL,76.0,11355,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,7,1958,2001,Gable,Tar&Grv,HdBoard,HdBoard,BrkFace,125.0,TA,TA,CBlock,TA,TA,No,BLQ,637.0,Unf,0.0,675.0,1312.0,GasA,Ex,Y,SBrkr,1312,0,0.0,0.0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,1958.0,RFn,2.0,495.0,TA,TA,Y,0,304,144,0,No_Pool,MnPrv,4,2008,WD ,Normal,50,7,2624.0,1,448,1.5,subclass20,AVE,group_5,group_9,group_14,group_22,"1903 MEADOWLANE AVE, AMES, USA",MEADOWLANE_AVE
532376250,925,133500,20,RL,0.0,8638,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,6,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,TA,TA,No,ALQ,181.0,Unf,0.0,744.0,925.0,GasA,Gd,Y,SBrkr,925,0,1.0,0.0,1,0,2,1,TA,5,Typ,0,No_Fireplace,Detchd,1990.0,Unf,2.0,484.0,TA,TA,Y,203,74,0,0,No_Pool,No_Fence,10,2006,WD ,Normal,43,43,1850.0,0,74,2.0,subclass20,ST,group_2,group_4,group_5,group_9,"4015 TORONTO ST, AMES, USA",TORONTO_ST
535379110,1534,148000,70,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,9,1895,1999,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,TA,Gd,CBlock,Gd,TA,Av,Unf,0.0,Unf,0.0,736.0,736.0,GasA,Ex,Y,SBrkr,751,783,0.0,0.0,1,1,3,1,Gd,6,Typ,0,No_Fireplace,No_Garage,-1.0,No_Garage,0.0,0.0,No_Garage,No_Garage,N,0,112,0,0,No_Pool,No_Fence,7,2007,WD ,Normal,112,8,2270.0,1,112,1.5,subclass70,AVE,group_4,group_7,group_11,group_18,"1412 KELLOGG AVE, AMES, USA",KELLOGG_AVE
528118010,2376,325300,60,RL,101.0,14215,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,380.0,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1158.0,1158.0,GasA,Ex,Y,SBrkr,1158,1218,0.0,0.0,3,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2005.0,RFn,3.0,853.0,TA,TA,Y,240,154,0,0,No_Pool,No_Fence,11,2006,New,Partial,1,0,3534.0,1,154,3.5,subclass60,CIR,group_10,group_20,group_30,group_49,"3335 PRESTON CIR, AMES, USA",PRESTON_CIR
528235160,1959,215000,60,RL,59.0,11796,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,847.0,847.0,GasA,Ex,Y,SBrkr,847,1112,0.0,0.0,2,1,4,1,Gd,8,Typ,1,Gd,BuiltIn,2004.0,Fin,2.0,434.0,TA,TA,Y,100,48,0,0,No_Pool,No_Fence,7,2007,WD ,Normal,3,2,2806.0,1,48,2.5,subclass60,DR,group_6,group_12,group_18,group_30,"3908 WELBECK DR, AMES, USA",WELBECK_DR
905478030,1716,131000,50,RL,60.0,11409,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,4,1949,2008,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,292.0,Unf,0.0,476.0,768.0,GasA,Gd,Y,SBrkr,1148,568,0.0,0.0,1,1,3,1,TA,8,Min2,1,Gd,Attchd,1949.0,Unf,1.0,281.0,TA,TA,Y,0,0,0,160,No_Pool,No_Fence,1,2009,WD ,Normal,60,1,2484.0,1,160,1.5,subclass50,ST,group_2,group_3,group_5,group_8,"3218 WEST ST, AMES, USA",WEST_ST
902106130,936,109500,30,RM,56.0,4485,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,7,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,BLQ,579.0,Unf,0.0,357.0,936.0,GasA,TA,Y,SBrkr,936,0,1.0,0.0,1,0,2,1,TA,5,Typ,1,Gd,No_Garage,-1.0,No_Garage,0.0,0.0,No_Garage,No_Garage,P,51,0,135,0,No_Pool,MnPrv,5,2010,WD ,Normal,90,60,1872.0,1,135,2.0,subclass30,AVE,group_2,group_4,group_6,group_9,"1010 GRAND AVE, AMES, USA",GRAND_AVE
902102080,1230,110000,50,RM,60.0,10440,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,6,1910,1981,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,440.0,440.0,GasA,Gd,Y,SBrkr,682,548,0.0,0.0,1,1,2,1,TA,5,Typ,0,No_Fireplace,Detchd,1966.0,Unf,2.0,440.0,TA,TA,Y,74,0,128,0,No_Pool,MnPrv,5,2009,WD ,Normal,99,28,1670.0,1,128,1.5,subclass50,AVE,group_3,group_5,group_7,group_11,"1203 BURNETT AVE, AMES, USA",BURNETT_AVE
909176170,2592,148488,90,RL,60.0,10890,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,Duplex,2Story,5,6,1923,1950,Hip,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,PConc,TA,TA,Mn,Rec,371.0,Unf,0.0,925.0,1296.0,Grav,Fa,N,FuseA,1296,1296,2.0,0.0,2,0,6,2,TA,12,Min2,0,No_Fireplace,No_Garage,-1.0,No_Garage,0.0,0.0,No_Garage,No_Garage,Y,0,742,240,0,No_Pool,No_Fence,1,2007,WD ,AdjLand,84,57,3888.0,1,982,4.0,subclass90,AVE,group_4,group_7,group_11,group_17,"426 HAYWARD AVE, AMES, USA",HAYWARD_AVE
533206070,1565,193800,120,FV,32.0,3784,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,36.0,Gd,TA,PConc,Gd,TA,No,GLQ,60.0,Unf,0.0,1451.0,1511.0,GasA,Ex,Y,SBrkr,1565,0,1.0,0.0,2,0,2,1,Gd,5,Typ,0,No_Fireplace,Attchd,2006.0,Fin,2.0,476.0,TA,TA,Y,0,120,0,0,No_Pool,No_Fence,2,2007,New,Partial,1,0,3076.0,1,120,3.0,subclass120,DR,group_7,group_13,group_19,group_32,"2807 BRISTOL DR, AMES, USA",BRISTOL_DR
527302020,1868,178000,80,RL,78.0,12090,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,7,1984,2003,Hip,CompShg,VinylSd,VinylSd,BrkFace,74.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,585.0,585.0,GasA,Ex,Y,SBrkr,1140,728,0.0,0.0,3,1,3,1,TA,7,Typ,1,TA,BuiltIn,1984.0,Fin,2.0,477.0,TA,TA,Y,268,112,0,147,No_Pool,No_Fence,1,2007,WD ,Abnorml,23,4,2453.0,1,259,3.5,subclass80,AVE,group_6,group_12,group_18,group_29,"3414 EISENHOWER AVE, AMES, USA",EISENHOWER_AVE
907414060,1422,179600,20,RL,63.0,8500,Pave,No_Alley,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,106.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1422.0,1422.0,GasA,Ex,Y,SBrkr,1422,0,0.0,0.0,2,0,3,1,Gd,7,Typ,0,No_Fireplace,Attchd,2004.0,RFn,2.0,626.0,TA,TA,Y,192,60,0,0,No_Pool,No_Fence,11,2007,WD ,Normal,3,3,2844.0,0,60,2.0,subclass20,ST,group_7,group_13,group_19,group_31,"4824 WALLER ST, AMES, USA",WALLER_ST
904301060,1200,179000,90,RL,60.0,10800,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,1987,1988,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,1200.0,Unf,0.0,0.0,1200.0,GasA,TA,Y,SBrkr,1200,0,3.0,0.0,3,0,3,1,TA,5,Typ,0,No_Fireplace,No_Garage,-1.0,No_Garage,0.0,0.0,No_Garage,No_Garage,Y,120,0,0,0,No_Pool,No_Fence,3,2009,WD ,Alloca,22,21,2400.0,1,0,6.0,subclass90,ST,group_7,group_14,group_20,group_34,"3012 OAKLAND ST, AMES, USA",OAKLAND_ST
532479020,1641,140000,50,RL,70.0,10759,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,4,1972,1972,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,Gd,TA,No,LwQ,190.0,ALQ,811.0,0.0,1001.0,GasA,TA,Y,SBrkr,1001,640,0.0,0.0,2,0,4,1,TA,5,Typ,1,Gd,Detchd,1972.0,Unf,2.0,490.0,TA,TA,Y,0,0,92,0,No_Pool,GdPrv,7,2008,WD ,Normal,36,36,2642.0,0,92,2.0,subclass50,CIR,group_3,group_5,group_8,group_13,"1306 SCOTT CIR, AMES, USA",SCOTT_CIR
528110070,1973,395000,20,RL,110.0,14226,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,1935.0,1935.0,GasA,Gd,Y,SBrkr,1973,0,0.0,0.0,2,0,3,1,Gd,9,Typ,1,Gd,Attchd,2006.0,Fin,3.0,895.0,TA,TA,Y,315,45,0,0,No_Pool,No_Fence,7,2007,New,Partial,1,1,3908.0,0,45,2.0,subclass20,ST,group_10,group_20,group_30,group_49,"3207 STOCKBURY ST, AMES, USA",STOCKBURY_ST
534429130,1248,151500,20,RL,80.0,10800,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,88.0,TA,TA,CBlock,TA,TA,No,ALQ,632.0,Unf,0.0,616.0,1248.0,GasA,Ex,Y,SBrkr,1248,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,No_Fireplace,Attchd,1960.0,Unf,1.0,286.0,TA,TA,Y,0,0,0,0,No_Pool,MnPrv,5,2006,WD ,Normal,46,46,2496.0,0,0,2.0,subclass20,DR,group_5,group_9,group_13,group_21,"808 NARLAND DR, AMES, USA",NARLAND_DR
528365060,2418,341000,60,RL,96.0,10542,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,651.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1173.0,Unf,0.0,138.0,1311.0,GasA,Ex,Y,SBrkr,1325,1093,1.0,0.0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,1993.0,RFn,3.0,983.0,TA,TA,Y,250,154,216,0,No_Pool,No_Fence,8,2008,WD ,Normal,15,14,3729.0,1,370,3.5,subclass60,RD,group_10,group_20,group_30,group_49,"2900 RIDGETOP RD, AMES, USA",RIDGETOP_RD
533135020,1755,235000,60,RL,0.0,11949,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,8,1991,2008,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,Gd,Gd,PConc,Gd,TA,No,GLQ,601.0,ALQ,216.0,158.0,975.0,GasA,Ex,Y,SBrkr,975,780,0.0,1.0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1991.0,Unf,2.0,524.0,TA,TA,Y,502,60,0,0,No_Pool,GdPrv,7,2009,WD ,Normal,18,1,2730.0,1,60,3.0,subclass60,CIR,group_8,group_16,group_24,group_40,"2614 SOUTHRIDGE CIR, AMES, USA",SOUTHRIDGE_CIR
910203100,672,72000,30,RM,61.0,8534,Pave,No_Alley,Reg,Low,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,432.0,432.0,GasA,TA,N,FuseA,672,0,0.0,0.0,1,0,2,1,TA,4,Min1,0,No_Fireplace,No_Garage,-1.0,No_Garage,0.0,0.0,No_Garage,No_Garage,N,0,0,112,0,No_Pool,GdWo,6,2006,WD ,Normal,81,56,1104.0,1,112,1.0,subclass30,AVE,group_1,group_2,group_3,group_5,"301 S RUSSELL AVE, AMES, USA",S_RUSSELL_AVE
905451390,1626,154000,50,RL,70.0,10512,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,6,1954,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,491.0,Unf,0.0,497.0,988.0,GasA,Ex,Y,SBrkr,988,638,0.0,0.0,1,1,3,1,Gd,6,Typ,0,No_Fireplace,Attchd,1954.0,Unf,1.0,332.0,TA,TA,Y,366,0,0,0,No_Pool,No_Fence,5,2007,WD ,Normal,53,53,2614.0,0,0,1.5,subclass50,DR,group_4,group_8,group_11,group_19,"310 WESTWOOD DR, AMES, USA",WESTWOOD_DR
533213010,1726,222000,120,FV,0.0,3830,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,6,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,280.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1726.0,1726.0,GasA,Ex,Y,SBrkr,1726,0,0.0,0.0,2,1,2,1,Gd,6,Typ,1,Gd,Attchd,2008.0,Fin,2.0,561.0,TA,TA,Y,0,254,0,0,No_Pool,No_Fence,1,2009,New,Partial,1,1,3452.0,0,254,2.5,subclass120,DR,group_7,group_13,group_19,group_32,"2805 BRISTOL DR, AMES, USA",BRISTOL_DR
528118030,2748,390000,60,RL,108.0,13418,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,270.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1420.0,Unf,0.0,430.0,1850.0,GasA,Ex,Y,SBrkr,1850,898,1.0,0.0,2,1,4,1,Ex,9,Typ,1,Gd,BuiltIn,2006.0,Fin,3.0,850.0,TA,TA,Y,212,182,0,0,No_Pool,No_Fence,10,2008,WD ,Abnorml,2,2,4598.0,0,182,3.5,subclass60,CIR,group_10,group_20,group_30,group_49,"3317 PRESTON CIR, AMES, USA",PRESTON_CIR
907200340,894,128200,20,RL,75.0,10650,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1976,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,Gd,Av,LwQ,182.0,ALQ,712.0,0.0,894.0,GasA,TA,Y,SBrkr,894,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,No_Fireplace,Attchd,1976.0,Unf,1.0,308.0,TA,TA,Y,365,0,0,0,No_Pool,MnPrv,2,2010,WD ,Normal,34,34,1788.0,0,0,2.0,subclass20,ST,group_4,group_7,group_11,group_18,"5203 SCHUBERT ST, AMES, USA",SCHUBERT_ST
528164060,2470,615000,20,RL,106.0,12720,Pave,No_Alley,Reg,HLS,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,10,5,2003,2003,Hip,CompShg,MetalSd,MetalSd,Stone,680.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,2257.0,Unf,0.0,278.0,2535.0,GasA,Ex,Y,SBrkr,2470,0,2.0,0.0,1,1,1,1,Ex,7,Typ,2,Gd,Attchd,2003.0,Fin,3.0,789.0,TA,TA,Y,154,65,0,216,Ex,No_Fence,2,2008,WD ,Normal,5,5,5005.0,0,281,3.5,subclass20,DR,group_10,group_20,group_30,group_50,"3320 FOXLEY DR, AMES, USA",FOXLEY_DR
907202010,1174,158000,20,RL,0.0,12250,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,BrkFace,180.0,TA,TA,CBlock,Gd,TA,Mn,ALQ,781.0,Unf,0.0,83.0,864.0,GasA,Ex,Y,SBrkr,1174,0,1.0,0.0,1,0,3,1,TA,5,Typ,0,No_Fireplace,Attchd,1978.0,Unf,2.0,528.0,TA,TA,Y,211,0,280,0,No_Pool,No_Fence,5,2008,WD ,Normal,30,30,2038.0,0,280,2.0,subclass20,AVE,group_4,group_8,group_12,group_19,"410 THACKERAY AVE, AMES, USA",THACKERAY_AVE
528186180,1324,254000,120,RL,48.0,6240,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,863.0,Unf,0.0,461.0,1324.0,GasA,Ex,Y,SBrkr,1324,0,1.0,0.0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2006.0,Fin,2.0,550.0,TA,TA,Y,192,38,0,0,No_Pool,No_Fence,12,2009,WD ,Normal,3,3,2648.0,0,38,3.0,subclass120,AVE,group_8,group_15,group_22,group_36,"3623 CHILTON AVE, AMES, USA",CHILTON_AVE
909250060,2447,169000,50,RL,50.0,9638,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,1919,1990,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,804.0,804.0,GasA,Ex,Y,SBrkr,1699,748,0.0,0.0,2,0,4,1,Gd,10,Min2,1,Gd,Detchd,1969.0,Unf,1.0,336.0,TA,TA,Y,272,0,42,116,No_Pool,No_Fence,3,2010,WD ,Normal,91,20,3251.0,1,158,2.0,subclass50,ST,group_4,group_8,group_12,group_20,"2320 KNAPP ST, AMES, USA",KNAPP_ST
528315060,2199,284500,75,RL,84.0,9660,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2.5Unf,8,5,1997,1997,Hip,CompShg,HdBoard,HdBoard,BrkFace,1290.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1173.0,1173.0,GasA,Ex,Y,SBrkr,1182,1017,0.0,0.0,2,1,3,1,Gd,9,Typ,1,TA,Attchd,1997.0,Fin,2.0,516.0,TA,TA,Y,0,131,0,0,No_Pool,No_Fence,9,2008,WD ,Normal,11,11,3372.0,0,131,2.5,subclass75,RD,group_10,group_19,group_28,group_47,"3142 BAYBERRY RD, AMES, USA",BAYBERRY_RD
528231020,1374,184500,80,RL,67.0,13300,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,326.0,Unf,0.0,58.0,384.0,GasA,Ex,Y,SBrkr,744,630,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2004.0,Fin,2.0,400.0,TA,TA,Y,100,0,0,0,No_Pool,No_Fence,6,2010,WD ,Normal,6,6,1758.0,0,0,3.5,subclass80,DR,group_6,group_12,group_18,group_30,"3917 WELBECK DR, AMES, USA",WELBECK_DR
528456230,1335,210400,20,FV,75.0,9000,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1335.0,1335.0,GasA,Ex,Y,SBrkr,1335,0,0.0,0.0,2,0,3,1,Gd,6,Typ,0,No_Fireplace,Attchd,2007.0,RFn,2.0,575.0,TA,TA,Y,0,210,0,0,No_Pool,No_Fence,6,2007,New,Partial,1,0,2670.0,1,210,2.0,subclass20,RD,group_9,group_17,group_26,group_43,"2841 ASPEN RD, AMES, USA",ASPEN_RD
