PID,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,BsmtFullBath,BsmtHalfBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageQual,PavedDrive,Fence,MoSold,YrSold,SaleType,SaleCondition,Age,RemodAge,TotalSF,Remodeled,TotalBath,MSSubClass_cat,Street_type,Neighborhood_st,TotalOutdoorSF
907414060,179600,20,RL,63.0,8500,Pave,No_Alley,Reg,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,106.0,2,PConc,4,3,4,0.0,0.0,1422.0,GasA,4,Y,SBrkr,0.0,0.0,0,3,1,3,7,Typ,0,Attchd,2,2.0,3,Y,0,11,2007,WD ,Normal,3,3,2844.0,0,2.0,subclass20,ST,CollgCr_WALLER_ST,252
904301060,179000,90,RL,60.0,10800,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,5,5,Gable,CompShg,Plywood,Plywood,None,0.0,2,CBlock,4,4,3,1200.0,0.0,0.0,GasA,2,Y,SBrkr,3.0,0.0,0,3,1,2,5,Typ,0,No_Garage,0,0.0,0,Y,0,3,2009,WD ,Alloca,22,21,2400.0,1,6.0,subclass90,ST,Edwards_OAKLAND_ST,120
532479020,140000,50,RL,70.0,10759,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1.5Fin,5,4,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,CBlock,4,3,1,190.0,811.0,0.0,GasA,2,Y,SBrkr,0.0,0.0,0,4,1,2,5,Typ,1,Detchd,1,2.0,3,Y,4,7,2008,WD ,Normal,36,36,2642.0,0,2.0,subclass50,CIR,Sawyer_SCOTT_CIR,92
528110070,395000,20,RL,110.0,14226,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,2,PConc,4,3,4,0.0,0.0,1935.0,GasA,3,Y,SBrkr,0.0,0.0,0,3,1,3,9,Typ,1,Attchd,3,3.0,3,Y,0,7,2007,New,Partial,1,1,3908.0,0,2.0,subclass20,ST,NridgHt_STOCKBURY_ST,360
534429130,151500,20,RL,80.0,10800,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,88.0,2,CBlock,3,3,1,632.0,0.0,616.0,GasA,4,Y,SBrkr,1.0,0.0,0,3,1,2,6,Typ,0,Attchd,1,1.0,3,Y,3,5,2006,WD ,Normal,46,46,2496.0,0,2.0,subclass20,DR,NAmes_NARLAND_DR,0
528365060,341000,60,RL,96.0,10542,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,651.0,2,PConc,4,3,3,1173.0,0.0,138.0,GasA,4,Y,SBrkr,1.0,0.0,1,3,1,3,9,Typ,1,Attchd,2,3.0,3,Y,0,8,2008,WD ,Normal,15,14,3729.0,1,3.5,subclass60,RD,NoRidge_RIDGETOP_RD,620
533135020,235000,60,RL,0.0,11949,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,8,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,3,PConc,4,3,1,601.0,216.0,158.0,GasA,4,Y,SBrkr,0.0,1.0,1,3,1,3,7,Typ,1,Attchd,1,2.0,3,Y,4,7,2009,WD ,Normal,18,1,2730.0,1,3.0,subclass60,CIR,NoRidge_SOUTHRIDGE_CIR,562
910203100,72000,30,RM,61.0,8534,Pave,No_Alley,Reg,Low,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,BrkTil,2,3,1,0.0,0.0,432.0,GasA,2,N,FuseA,0.0,0.0,0,2,1,2,4,Min1,0,No_Garage,0,0.0,0,N,2,6,2006,WD ,Normal,81,56,1104.0,1,1.0,subclass30,AVE,IDOTRR_S_RUSSELL_AVE,112
905451390,154000,50,RL,70.0,10512,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,CBlock,3,3,1,491.0,0.0,497.0,GasA,4,Y,SBrkr,0.0,0.0,1,3,1,3,6,Typ,0,Attchd,1,1.0,3,Y,0,5,2007,WD ,Normal,53,53,2614.0,0,1.5,subclass50,DR,Edwards_WESTWOOD_DR,366
533213010,222000,120,FV,0.0,3830,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,Stone,280.0,2,PConc,4,3,1,0.0,0.0,1726.0,GasA,4,Y,SBrkr,0.0,0.0,1,2,1,3,6,Typ,1,Attchd,3,2.0,3,Y,0,1,2009,New,Partial,1,1,3452.0,0,2.5,subclass120,DR,Somerst_BRISTOL_DR,254
528118030,390000,60,RL,108.0,13418,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,270.0,2,PConc,5,3,3,1420.0,0.0,430.0,GasA,4,Y,SBrkr,1.0,0.0,1,4,1,4,9,Typ,1,BuiltIn,3,3.0,3,Y,0,10,2008,WD ,Abnorml,2,2,4598.0,0,3.5,subclass60,CIR,NridgHt_PRESTON_CIR,394
907200340,128200,20,RL,75.0,10650,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,CBlock,3,4,4,182.0,712.0,0.0,GasA,2,Y,SBrkr,1.0,0.0,0,3,1,2,5,Typ,0,Attchd,1,1.0,3,Y,3,2,2010,WD ,Normal,34,34,1788.0,0,2.0,subclass20,ST,CollgCr_SCHUBERT_ST,365
528164060,615000,20,RL,106.0,12720,Pave,No_Alley,Reg,HLS,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,10,5,Hip,CompShg,MetalSd,MetalSd,Stone,680.0,2,PConc,5,3,3,2257.0,0.0,278.0,GasA,4,Y,SBrkr,2.0,0.0,1,1,1,4,7,Typ,2,Attchd,3,3.0,3,Y,0,2,2008,WD ,Normal,5,5,5005.0,0,3.5,subclass20,DR,NridgHt_FOXLEY_DR,435
907202010,158000,20,RL,0.0,12250,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,180.0,2,CBlock,4,3,2,781.0,0.0,83.0,GasA,4,Y,SBrkr,1.0,0.0,0,3,1,2,5,Typ,0,Attchd,1,2.0,3,Y,0,5,2008,WD ,Normal,30,30,2038.0,0,2.0,subclass20,AVE,CollgCr_THACKERAY_AVE,491
528186180,254000,120,RL,48.0,6240,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,2,PConc,4,3,1,863.0,0.0,461.0,GasA,4,Y,SBrkr,1.0,0.0,0,2,1,3,6,Typ,1,Attchd,3,2.0,3,Y,0,12,2009,WD ,Normal,3,3,2648.0,0,3.0,subclass120,AVE,NridgHt_CHILTON_AVE,230
909250060,169000,50,RL,50.0,9638,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,2,PConc,3,3,1,0.0,0.0,804.0,GasA,4,Y,SBrkr,0.0,0.0,0,4,1,3,10,Min2,1,Detchd,1,1.0,3,Y,0,3,2010,WD ,Normal,91,20,3251.0,1,2.0,subclass50,ST,SWISU_KNAPP_ST,430
528315060,284500,75,RL,84.0,9660,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2.5Unf,8,5,Hip,CompShg,HdBoard,HdBoard,BrkFace,1290.0,2,PConc,4,3,1,0.0,0.0,1173.0,GasA,4,Y,SBrkr,0.0,0.0,1,3,1,3,9,Typ,1,Attchd,3,2.0,3,Y,0,9,2008,WD ,Normal,11,11,3372.0,0,2.5,subclass75,RD,NoRidge_BAYBERRY_RD,131
528231020,184500,80,RL,67.0,13300,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,4,3,1,326.0,0.0,58.0,GasA,4,Y,SBrkr,1.0,0.0,1,3,1,3,7,Typ,1,BuiltIn,3,2.0,3,Y,0,6,2010,WD ,Normal,6,6,1758.0,0,3.5,subclass80,DR,Gilbert_WELBECK_DR,100
528456230,210400,20,FV,75.0,9000,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,4,3,1,0.0,0.0,1335.0,GasA,4,Y,SBrkr,0.0,0.0,0,3,1,3,6,Typ,0,Attchd,2,2.0,3,Y,0,6,2007,New,Partial,1,0,2670.0,1,2.0,subclass20,RD,Somerst_ASPEN_RD,210
907180120,214000,20,RL,78.0,10264,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,183.0,2,PConc,4,3,4,1162.0,0.0,426.0,GasA,4,Y,SBrkr,0.0,0.0,0,3,1,3,6,Typ,0,Attchd,2,2.0,3,Y,0,8,2006,WD ,Normal,7,7,3176.0,0,2.0,subclass20,DR,CollgCr_CERVANTES_DR,187
911370410,392500,120,RM,64.0,5587,Pave,No_Alley,IR1,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,TwnhsE,1Story,8,5,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,2,PConc,5,3,3,1480.0,0.0,120.0,GasA,4,Y,SBrkr,1.0,1.0,0,2,1,3,5,Typ,1,Attchd,3,2.0,3,Y,0,11,2008,New,Partial,0,0,3252.0,0,3.5,subclass120,RD,Crawfor_ASPEN_RIDGE_RD,368
527108090,274725,60,RL,168.0,23257,Pave,No_Alley,IR3,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,5,4,1,0.0,0.0,868.0,GasA,4,Y,SBrkr,0.0,0.0,1,3,1,3,9,Typ,1,BuiltIn,2,2.0,3,Y,0,9,2006,New,Partial,0,0,2889.0,0,2.5,subclass60,CIR,Gilbert_HARRISON_CIR,100
528222050,156932,60,RL,73.0,8499,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,4,3,1,0.0,0.0,616.0,GasA,4,Y,SBrkr,0.0,0.0,1,3,1,3,6,Typ,1,BuiltIn,3,2.0,3,Y,0,3,2007,New,Partial,1,0,2028.0,1,2.5,subclass60,DR,Gilbert_WELBECK_DR,36
528429110,282922,20,RL,49.0,15256,Pave,No_Alley,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,RRAn,Norm,1Fam,1Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,84.0,2,PConc,4,3,3,929.0,0.0,556.0,GasA,4,Y,SBrkr,1.0,0.0,0,3,1,3,6,Typ,0,Attchd,1,3.0,3,Y,0,8,2007,WD ,Normal,0,0,2949.0,0,3.0,subclass20,CIR,Somerst_DALTON_CIR,328
902328100,144000,75,RM,65.0,8850,Pave,No_Alley,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,BrkTil,3,3,1,0.0,0.0,815.0,GasA,4,Y,SBrkr,0.0,0.0,0,3,1,2,7,Typ,1,Detchd,1,1.0,3,Y,0,7,2006,ConLw,Normal,90,56,2505.0,1,1.0,subclass75,AVE,OldTown_BURNETT_AVE,330
527451410,88000,160,RM,21.0,1680,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,Gable,CompShg,HdBoard,ImStucc,BrkFace,381.0,2,CBlock,3,3,1,0.0,0.0,525.0,GasA,2,Y,SBrkr,0.0,0.0,1,3,1,2,6,Typ,0,Detchd,1,1.0,3,Y,0,3,2010,WD ,Family,39,39,1617.0,0,1.5,subclass160,CT,BrDale_BARKLEY_CT,0
914476130,148000,80,RL,140.0,11080,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,6,Gable,CompShg,Plywood,Plywood,BrkFace,257.0,2,CBlock,3,3,4,576.0,0.0,552.0,GasA,2,Y,SBrkr,1.0,0.0,0,3,1,2,6,Typ,0,Attchd,1,2.0,3,Y,0,5,2006,WD ,Normal,31,31,2338.0,0,3.0,subclass80,ST,Mitchel_DIAMOND_ST,0
535453020,159000,20,RL,80.0,8000,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,2,PConc,3,3,1,476.0,488.0,292.0,GasA,3,Y,FuseA,1.0,0.0,1,3,1,3,6,Typ,0,Attchd,2,1.0,3,Y,0,5,2008,WD ,Normal,49,49,2512.0,0,2.5,subclass20,AVE,NAmes_GLENDALE_AVE,240
535379100,120000,30,RL,60.0,10800,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,Stucco,Stucco,None,0.0,2,BrkTil,3,3,1,821.0,0.0,299.0,GasA,4,Y,SBrkr,1.0,0.0,0,2,1,2,5,Typ,1,Detchd,1,2.0,3,Y,0,6,2006,WD ,Normal,86,56,2250.0,1,2.0,subclass30,AVE,OldTown_KELLOGG_AVE,229
905108190,134900,85,RL,0.0,7252,Pave,No_Alley,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,CBlock,4,3,4,685.0,0.0,173.0,GasA,2,Y,SBrkr,1.0,0.0,0,2,1,2,5,Typ,0,Detchd,1,2.0,3,Y,0,4,2009,WD ,Normal,27,27,1716.0,0,2.0,subclass85,PL,Sawyer_MESA_VERDE_PL,120
905201110,185000,20,RL,88.0,14175,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,PosA,Norm,1Fam,1Story,6,8,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,CBlock,3,4,3,776.0,0.0,212.0,GasA,2,Y,FuseA,1.0,0.0,0,1,1,2,4,Typ,1,Attchd,1,2.0,3,Y,0,6,2008,WD ,Normal,52,52,2176.0,0,2.0,subclass20,RD,Sawyer_SCHOLL_RD,422
903227090,132500,50,RM,50.0,6000,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,Gable,CompShg,MetalSd,MetalSd,None,0.0,1,CBlock,3,3,1,0.0,0.0,780.0,GasA,4,Y,FuseF,0.0,0.0,0,4,1,2,6,Typ,1,Detchd,1,1.0,3,Y,0,5,2009,WD ,Normal,70,59,2192.0,1,1.0,subclass50,AVE,BrkSide_MARSTON_AVE,45
905107300,160500,80,RL,0.0,7176,Pave,No_Alley,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,6,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,200.0,2,CBlock,3,4,3,794.0,0.0,166.0,GasA,1,Y,SBrkr,1.0,0.0,0,3,1,2,6,Typ,1,Detchd,1,2.0,3,Y,4,7,2006,WD ,Normal,28,28,2000.0,0,2.0,subclass80,DR,Sawyer_ARKANSAS_DR,311
903401070,165000,50,RL,60.0,8850,Pave,Pave,Reg,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,PConc,3,3,1,0.0,0.0,768.0,GasA,4,Y,SBrkr,0.0,0.0,0,3,1,3,7,Typ,0,Detchd,1,2.0,3,P,0,2,2007,WD ,Normal,87,57,2144.0,1,1.0,subclass50,AVE,BrkSide_RIDGEWOOD_AVE,198
903230100,100000,30,RM,60.0,6911,Pave,No_Alley,Reg,Lvl,AllPub,FR2,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,PConc,3,3,2,405.0,0.0,740.0,GasA,2,Y,SBrkr,0.0,0.0,0,2,1,1,5,Min1,0,Detchd,1,2.0,3,Y,0,10,2009,WD ,Normal,85,59,2446.0,1,1.0,subclass30,AVE,BrkSide_CURTISS_AVE,0
527105010,189900,60,RL,74.0,13830,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,4,3,1,791.0,0.0,137.0,GasA,3,Y,SBrkr,0.0,0.0,1,3,1,2,6,Typ,1,Attchd,3,2.0,3,Y,3,3,2010,WD ,Normal,13,12,2557.0,1,2.5,subclass60,AVE,Gilbert_BERKSHIRE_AVE,246
528480020,227875,60,FV,84.0,10207,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,6,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,PConc,4,3,1,0.0,0.0,874.0,GasA,4,Y,SBrkr,0.0,0.0,0,3,1,3,7,Typ,0,Attchd,3,2.0,3,Y,0,8,2007,New,Partial,0,0,2635.0,0,3.0,subclass60,DR,Somerst_KINGSTON_DR,249
527402130,111900,20,RL,68.0,10295,Pave,No_Alley,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,72.0,2,CBlock,4,3,2,252.0,0.0,684.0,GasA,2,Y,SBrkr,0.0,0.0,0,2,1,2,4,Typ,0,Attchd,1,1.0,3,Y,0,9,2008,COD,Normal,39,39,1872.0,0,1.0,subclass20,ST,NAmes_JEFFERSON_ST,16
909251080,145000,70,RL,66.0,8969,Pave,No_Alley,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,6,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,BrkTil,3,3,1,379.0,0.0,265.0,GasA,4,Y,SBrkr,1.0,0.0,0,2,1,2,6,Typ,1,Detchd,1,1.0,3,P,3,7,2008,WD ,Normal,82,58,1960.0,1,2.0,subclass70,AVE,Crawfor_LYNN_AVE,192
908201120,118000,90,RL,92.0,12108,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,4,Gable,CompShg,VinylSd,VinylSd,BrkFace,270.0,2,CBlock,3,3,1,133.0,0.0,1307.0,GasA,2,N,FuseF,0.0,0.0,0,4,2,1,8,Typ,0,No_Garage,0,0.0,0,Y,0,9,2008,WD ,Normal,53,53,2880.0,0,2.0,subclass90,ST,Edwards_TRIPP_ST,0
533221080,166000,160,FV,0.0,2998,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,2,PConc,4,3,1,353.0,0.0,403.0,GasA,4,Y,SBrkr,0.0,0.0,1,2,1,3,4,Typ,0,Detchd,1,2.0,3,Y,0,6,2006,WD ,Normal,6,6,2280.0,0,2.5,subclass160,ST,Somerst_HAMPTON_ST,32
535178100,148000,80,RL,125.0,10000,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,6,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,272.0,2,CBlock,3,3,4,678.0,281.0,99.0,GasA,4,Y,SBrkr,1.0,0.0,0,3,1,2,6,Typ,1,Basment,2,1.0,3,Y,3,2,2006,WD ,Normal,50,50,2428.0,0,2.0,subclass80,AVE,NAmes_BURNETT_AVE,311
535457050,99000,20,RL,70.0,7000,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,6,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,2,Slab,0,0,0,0.0,0.0,0.0,GasA,3,Y,SBrkr,0.0,0.0,0,3,1,2,7,Typ,0,Attchd,3,1.0,3,Y,0,7,2007,WD ,Normal,46,46,925.0,0,1.0,subclass20,AVE,NAmes_MAXWELL_AVE,0
923226270,86000,180,RM,21.0,1526,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,8,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,CBlock,4,3,4,515.0,0.0,115.0,GasA,2,Y,SBrkr,1.0,0.0,0,1,1,3,3,Typ,0,Attchd,1,1.0,3,Y,0,5,2009,WD ,Normal,39,7,1260.0,1,2.0,subclass180,PL,MeadowV_MEADOW_PL,0
535105090,165000,80,RL,101.0,9150,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,Gable,Tar&Grv,Plywood,Plywood,BrkFace,305.0,2,CBlock,4,3,3,371.0,0.0,728.0,GasA,3,Y,SBrkr,0.0,1.0,0,3,1,2,6,Typ,1,Basment,2,1.0,3,Y,0,12,2008,WD ,Normal,46,46,2530.0,0,1.5,subclass80,AVE,NAmes_KELLOGG_AVE,174
533253070,211500,120,RL,61.0,3782,Pave,No_Alley,IR1,Lvl,AllPub,CulDSac,Gtl,Greens,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,Wd Sdng,Plywood,None,0.0,2,CBlock,4,3,3,960.0,0.0,266.0,GasA,2,Y,SBrkr,1.0,0.0,0,1,1,3,4,Typ,2,Attchd,3,2.0,3,Y,0,9,2009,WD ,Normal,28,28,2452.0,0,2.0,subclass120,DR,Greens_PINEHURST_DR,211
907280170,210000,20,RL,70.0,8750,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,209.0,2,PConc,4,3,4,1111.0,0.0,306.0,GasA,4,Y,SBrkr,1.0,0.0,0,3,1,3,7,Typ,1,Attchd,1,2.0,3,Y,0,8,2009,WD ,Normal,12,11,2834.0,1,3.0,subclass20,BLVD,CollgCr_CLEMENS_BLVD,177
914476450,228500,20,RL,74.0,9990,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,4,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,PConc,4,3,1,1383.0,0.0,297.0,GasA,3,Y,SBrkr,1.0,0.0,0,3,1,2,6,Typ,1,Attchd,1,2.0,3,Y,0,7,2008,WD ,Normal,17,17,3369.0,0,3.0,subclass20,ST,Mitchel_ONYX_ST,548
535327200,132000,20,RL,70.0,13300,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,CBlock,4,3,1,377.0,0.0,551.0,GasA,2,Y,SBrkr,0.0,0.0,0,2,1,2,4,Typ,0,Attchd,1,1.0,3,Y,0,6,2007,WD ,Normal,51,7,1856.0,1,1.0,subclass20,AVE,NAmes_DOUGLAS_AVE,417
528441090,468000,20,RL,85.0,11128,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,Somerst,PosN,PosN,1Fam,1Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,198.0,2,PConc,5,3,3,2158.0,0.0,300.0,GasA,4,Y,SBrkr,1.0,0.0,0,2,1,4,9,Typ,2,Attchd,3,3.0,3,Y,4,10,2009,WD ,Normal,4,3,4948.0,1,3.0,subclass20,CIR,Somerst_YORKSHIRE_CIR,296
906426195,240000,60,RL,0.0,53107,Pave,No_Alley,IR2,Low,AllPub,Corner,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,PConc,4,3,4,985.0,0.0,595.0,GasA,4,Y,SBrkr,1.0,0.0,1,3,1,3,9,Typ,2,Attchd,3,2.0,3,Y,0,6,2007,WD ,Normal,15,15,3533.0,0,3.5,subclass60,CT,ClearCr_CHELSEA_CT,447
534275170,136000,20,RL,0.0,12772,Pave,No_Alley,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,Hip,CompShg,MetalSd,MetalSd,None,0.0,3,CBlock,3,3,2,498.0,0.0,460.0,GasA,2,Y,SBrkr,0.0,0.0,0,2,1,2,5,Typ,0,Attchd,2,1.0,3,Y,0,4,2007,WD ,Normal,47,9,1916.0,1,1.0,subclass20,CIR,NAmes_ROOSEVELT_CIR,0
923226180,73000,180,RM,21.0,1470,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,6,Gable,CompShg,CemntBd,CmentBd,None,0.0,2,CBlock,4,3,4,522.0,0.0,108.0,GasA,2,Y,SBrkr,1.0,0.0,0,1,1,2,3,Typ,0,No_Garage,0,0.0,0,Y,0,4,2006,WD ,Normal,36,36,1260.0,0,2.0,subclass180,PL,MeadowV_MEADOW_PL,0
923226320,75500,180,RM,21.0,1491,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,SFoyer,4,6,Gable,CompShg,CemntBd,CmentBd,None,0.0,2,CBlock,4,3,4,150.0,480.0,0.0,GasA,4,Y,SBrkr,1.0,0.0,0,1,1,2,3,Typ,0,No_Garage,0,0.0,0,Y,0,5,2010,WD ,Normal,38,38,1260.0,0,2.0,subclass180,PL,MeadowV_MEADOW_PL,120
528118050,500067,20,RL,59.0,17169,Pave,No_Alley,IR2,Lvl,AllPub,CulDSac,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,Hip,CompShg,CemntBd,CmentBd,BrkFace,970.0,2,PConc,5,3,4,1684.0,0.0,636.0,GasA,4,Y,SBrkr,2.0,0.0,1,2,1,4,7,Typ,1,Attchd,3,3.0,3,Y,0,8,2007,New,Partial,0,0,4610.0,0,4.5,subclass20,CIR,NridgHt_PRESTON_CIR,222
