SalePrice,MSZoning,LotFrontage,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,Heating,HeatingQC,CentralAir,Electrical,BsmtFullBath,BsmtHalfBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageQual,PavedDrive,Fence,MoSold,YrSold,SaleType,SaleCondition,Remodeled,TotalBath,MSSubClass_cat,Street_type,LotArea_binned,MasVnrArea_binned,BsmtFinSF1_binned,BsmtFinSF2_binned,BsmtUnfSF_binned,TotalOutdoorSF_binned,Age_binned,RemodAge_binned,TotalSF_binned
158000,4.0,0.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,5,6,1.0,0.0,6.0,6.0,1.0,2,1.0,4,3,2,1.0,4,1.0,3.0,1.0,0.0,0,3,1,2,5,6.0,0,1.0,1,2.0,3,2.0,0,5,2008,9.0,4.0,0,2.0,5.0,0.0,15,2,5,0,1,3,5,1,4
254000,4.0,48.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,17.0,2.0,2.0,4.0,2.0,8,5,3.0,0.0,8.0,8.0,1.0,2,2.0,4,3,1,1.0,4,1.0,3.0,1.0,0.0,0,2,1,3,6,6.0,1,1.0,3,2.0,3,2.0,0,12,2009,9.0,4.0,0,3.0,0.0,0.0,3,2,6,0,5,2,1,0,9
169000,4.0,50.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,19.0,1.0,2.0,0.0,0.0,6,7,1.0,0.0,13.0,15.0,2.0,2,2.0,3,3,1,1.0,4,1.0,3.0,0.0,0.0,0,4,1,3,10,3.0,1,5.0,1,1.0,3,2.0,0,3,2010,9.0,4.0,1,2.0,9.0,10.0,10,0,0,0,8,3,12,1,13
284500,4.0,84.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,4.0,8,5,3.0,0.0,6.0,6.0,1.0,2,2.0,4,3,1,1.0,4,1.0,3.0,0.0,0.0,1,3,1,3,9,6.0,1,1.0,3,2.0,3,2.0,0,9,2008,9.0,4.0,0,2.5,12.0,9.0,10,4,0,0,9,1,3,1,13
184500,4.0,67.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,7.0,7,5,1.0,0.0,12.0,13.0,2.0,2,2.0,4,3,1,1.0,4,1.0,3.0,1.0,0.0,1,3,1,3,7,6.0,1,3.0,3,2.0,3,2.0,0,6,2010,9.0,4.0,0,3.5,13.0,4.0,16,0,2,0,1,1,2,0,2
210400,1.0,75.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,22.0,2.0,2.0,0.0,2.0,7,5,1.0,0.0,12.0,13.0,2.0,2,2.0,4,3,1,1.0,4,1.0,3.0,0.0,0.0,0,3,1,3,6,6.0,0,1.0,2,2.0,3,2.0,0,6,2007,6.0,5.0,1,2.0,5.0,9.0,8,0,0,0,10,2,0,0,9
214000,4.0,78.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,7,5,1.0,0.0,12.0,13.0,1.0,2,2.0,4,3,4,1.0,4,1.0,3.0,0.0,0.0,0,3,1,3,6,6.0,0,1.0,2,2.0,3,2.0,0,8,2006,9.0,4.0,0,2.0,5.0,4.0,11,2,7,0,5,2,2,0,13
392500,5.0,64.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,6.0,2.0,2.0,4.0,2.0,8,5,3.0,0.0,5.0,5.0,3.0,2,2.0,5,3,3,1.0,4,1.0,3.0,1.0,1.0,0,2,1,3,5,6.0,1,1.0,3,2.0,3,2.0,0,11,2008,6.0,5.0,0,3.5,0.0,9.0,2,2,7,0,1,3,0,0,13
274725,4.0,168.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,8.0,2.0,2.0,0.0,5.0,7,5,1.0,0.0,12.0,13.0,2.0,2,2.0,5,4,1,1.0,4,1.0,3.0,0.0,0.0,1,3,1,3,9,6.0,1,3.0,2,2.0,3,2.0,0,9,2006,6.0,5.0,0,2.5,10.0,2.0,18,0,0,0,8,1,0,0,11
156932,4.0,73.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,6,5,1.0,0.0,12.0,13.0,2.0,2,2.0,4,3,1,1.0,4,1.0,3.0,0.0,0.0,1,3,1,3,6,6.0,1,3.0,3,2.0,3,2.0,0,3,2007,6.0,5.0,1,2.5,10.0,4.0,7,0,0,0,6,0,0,0,4
282922,4.0,49.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,22.0,6.0,2.0,0.0,2.0,8,5,1.0,0.0,12.0,13.0,3.0,2,2.0,4,3,3,1.0,4,1.0,3.0,1.0,0.0,0,3,1,3,6,6.0,0,1.0,1,3.0,3,2.0,0,8,2007,9.0,4.0,0,3.0,5.0,2.0,17,0,6,0,6,3,0,0,11
144000,5.0,65.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,2.0,0.0,4.0,7,6,1.0,0.0,8.0,8.0,2.0,2,0.0,3,3,1,1.0,4,1.0,3.0,0.0,0.0,0,3,1,2,7,6.0,1,5.0,1,1.0,3,2.0,0,7,2006,5.0,4.0,1,1.0,12.0,0.0,8,0,0,0,8,3,12,2,8
88000,5.0,21.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,2.0,2.0,2.0,3.0,5.0,6,5,1.0,0.0,6.0,7.0,1.0,2,1.0,3,3,1,1.0,2,1.0,3.0,0.0,0.0,1,3,1,2,6,6.0,0,5.0,1,1.0,3,2.0,0,3,2010,9.0,3.0,0,1.5,2.0,3.0,0,4,0,0,6,0,6,2,1
148000,4.0,140.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,7.0,6,6,1.0,0.0,9.0,9.0,1.0,2,1.0,3,3,4,1.0,2,1.0,3.0,1.0,0.0,0,3,1,2,6,6.0,0,1.0,1,2.0,3,2.0,0,5,2006,9.0,4.0,0,3.0,13.0,10.0,13,3,4,0,6,0,5,1,7
159000,4.0,80.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,13.0,2.0,2.0,0.0,2.0,5,6,1.0,0.0,3.0,14.0,2.0,2,2.0,3,3,1,1.0,3,1.0,0.0,1.0,0.0,1,3,1,3,6,6.0,0,1.0,2,1.0,3,2.0,0,5,2008,9.0,4.0,0,2.5,5.0,0.0,5,0,3,1,3,2,8,2,8
120000,4.0,60.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,18.0,2.0,2.0,0.0,2.0,5,6,3.0,0.0,11.0,12.0,2.0,2,0.0,3,3,1,1.0,4,1.0,3.0,1.0,0.0,0,2,1,2,5,6.0,1,5.0,1,2.0,3,2.0,0,6,2006,9.0,4.0,1,2.0,6.0,0.0,12,0,6,0,3,2,11,2,6
134900,4.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,20.0,2.0,2.0,0.0,6.0,5,5,3.0,0.0,13.0,14.0,2.0,2,1.0,4,3,4,1.0,2,1.0,3.0,1.0,0.0,0,2,1,2,5,6.0,0,5.0,1,2.0,3,2.0,0,4,2009,9.0,4.0,0,2.0,14.0,8.0,4,0,5,0,2,1,5,1,1
185000,4.0,88.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,20.0,3.0,2.0,0.0,2.0,6,8,1.0,0.0,6.0,6.0,2.0,2,1.0,3,4,3,1.0,2,1.0,0.0,1.0,0.0,0,1,1,2,4,6.0,1,1.0,1,2.0,3,2.0,0,6,2008,9.0,4.0,0,2.0,5.0,9.0,17,0,5,0,2,3,9,2,5
132500,5.0,50.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,6,6,1.0,0.0,8.0,8.0,2.0,1,1.0,3,3,1,1.0,4,1.0,1.0,0.0,0.0,0,4,1,2,6,6.0,1,5.0,1,1.0,3,2.0,0,5,2009,9.0,4.0,1,1.0,9.0,0.0,2,0,0,0,8,0,10,2,5
160500,4.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,20.0,2.0,2.0,0.0,7.0,6,6,1.0,0.0,6.0,6.0,1.0,2,1.0,3,4,3,1.0,1,1.0,3.0,1.0,0.0,0,3,1,2,6,6.0,1,5.0,1,2.0,3,2.0,4,7,2006,9.0,4.0,0,2.0,13.0,4.0,4,2,5,0,2,3,5,1,4
165000,4.0,60.0,1.0,2.0,3.0,0.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,0.0,6,7,1.0,0.0,13.0,15.0,2.0,3,2.0,3,3,1,1.0,4,1.0,3.0,0.0,0.0,0,3,1,3,7,6.0,0,5.0,1,2.0,3,1.0,0,2,2007,9.0,4.0,1,1.0,9.0,0.0,8,0,0,0,8,2,11,2,5
100000,5.0,60.0,1.0,1.0,3.0,3.0,0.0,2.0,0.0,3.0,1.0,2.0,0.0,2.0,5,5,1.0,0.0,13.0,14.0,2.0,2,2.0,3,3,2,1.0,2,1.0,3.0,0.0,0.0,0,2,1,1,5,2.0,0,5.0,1,2.0,3,2.0,0,10,2009,9.0,4.0,1,1.0,6.0,0.0,3,0,3,0,7,0,11,2,8
189900,4.0,74.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,5,5,1.0,0.0,12.0,13.0,2.0,2,2.0,4,3,1,1.0,3,1.0,3.0,0.0,0.0,1,3,1,2,6,6.0,1,1.0,3,2.0,3,2.0,3,3,2010,9.0,4.0,1,2.5,10.0,0.0,16,0,5,0,1,2,3,1,9
227875,1.0,84.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,22.0,2.0,2.0,0.0,5.0,7,6,1.0,0.0,12.0,13.0,2.0,2,2.0,4,3,1,1.0,4,1.0,3.0,0.0,0.0,0,3,1,3,7,6.0,0,1.0,3,2.0,3,2.0,0,8,2007,6.0,5.0,0,3.0,10.0,4.0,11,0,0,0,8,2,0,0,9
111900,4.0,68.0,1.0,1.0,3.0,3.0,0.0,2.0,0.0,13.0,2.0,2.0,0.0,2.0,4,6,1.0,0.0,6.0,6.0,1.0,2,1.0,4,3,2,1.0,2,1.0,3.0,0.0,0.0,0,2,1,2,4,6.0,0,1.0,1,1.0,3,2.0,0,9,2008,0.0,4.0,0,1.0,5.0,10.0,11,0,2,0,7,0,6,2,3
145000,4.0,66.0,1.0,1.0,3.0,0.0,0.0,4.0,0.0,6.0,2.0,2.0,0.0,5.0,6,6,2.0,0.0,13.0,14.0,2.0,2,0.0,3,3,1,1.0,4,1.0,3.0,1.0,0.0,0,2,1,2,6,6.0,1,5.0,1,1.0,3,1.0,3,7,2008,9.0,4.0,1,2.0,11.0,0.0,8,0,2,0,3,2,11,2,3
118000,4.0,92.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,2.0,2.0,4,4,1.0,0.0,12.0,13.0,1.0,2,1.0,3,3,1,1.0,2,0.0,1.0,0.0,0.0,0,4,2,1,8,6.0,0,6.0,0,0.0,0,2.0,0,9,2008,9.0,4.0,0,2.0,15.0,10.0,15,3,1,0,10,0,9,2,11
166000,1.0,0.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,22.0,2.0,2.0,4.0,5.0,6,5,1.0,0.0,8.0,8.0,1.0,2,2.0,4,3,1,1.0,4,1.0,3.0,0.0,0.0,1,2,1,3,4,6.0,0,5.0,1,2.0,3,2.0,0,6,2006,9.0,4.0,0,2.5,2.0,10.0,0,4,2,0,4,0,2,0,6
148000,4.0,125.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,13.0,2.0,2.0,0.0,7.0,5,6,3.0,0.0,13.0,14.0,1.0,2,1.0,3,3,4,1.0,4,1.0,3.0,1.0,0.0,0,3,1,2,6,6.0,1,2.0,2,1.0,3,2.0,3,2,2006,9.0,4.0,0,2.0,13.0,0.0,11,3,5,1,1,3,8,2,7
99000,4.0,70.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,13.0,1.0,2.0,0.0,2.0,5,6,1.0,0.0,3.0,14.0,2.0,2,3.0,0,0,0,1.0,3,1.0,3.0,0.0,0.0,0,3,1,2,7,6.0,0,1.0,3,1.0,3,2.0,0,7,2007,9.0,4.0,0,1.0,5.0,0.0,3,0,0,0,0,0,8,2,0
86000,5.0,21.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,11.0,2.0,2.0,3.0,6.0,4,8,1.0,0.0,5.0,5.0,2.0,3,1.0,4,3,4,1.0,2,1.0,3.0,1.0,0.0,0,1,1,3,3,6.0,0,1.0,1,1.0,3,2.0,0,5,2009,9.0,4.0,1,2.0,3.0,8.0,0,0,3,0,1,0,6,0,0
165000,4.0,101.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,13.0,2.0,2.0,0.0,7.0,6,5,1.0,4.0,9.0,9.0,1.0,2,1.0,4,3,3,1.0,3,1.0,3.0,0.0,1.0,0,3,1,2,6,6.0,1,2.0,2,1.0,3,2.0,0,12,2008,9.0,4.0,0,1.5,13.0,0.0,8,3,2,0,7,2,8,2,8
211500,4.0,61.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,9.0,2.0,2.0,4.0,2.0,8,5,1.0,0.0,13.0,9.0,2.0,2,1.0,4,3,3,1.0,2,1.0,3.0,1.0,0.0,0,1,1,3,4,6.0,2,1.0,3,2.0,3,2.0,0,9,2009,9.0,4.0,0,2.0,0.0,4.0,1,0,6,0,3,2,5,1,8
210000,4.0,70.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,7,5,1.0,0.0,12.0,13.0,1.0,2,2.0,4,3,4,1.0,4,1.0,3.0,1.0,0.0,0,3,1,3,7,6.0,1,1.0,1,2.0,3,2.0,0,8,2009,9.0,4.0,1,3.0,5.0,1.0,7,2,7,0,3,2,3,1,11
228500,4.0,74.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,4,5,1.0,0.0,6.0,6.0,2.0,2,2.0,4,3,1,1.0,3,1.0,3.0,1.0,0.0,0,3,1,2,6,6.0,1,1.0,1,2.0,3,2.0,0,7,2008,9.0,4.0,0,3.0,5.0,10.0,11,0,7,0,3,3,4,1,13
132000,4.0,70.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,13.0,2.0,2.0,0.0,2.0,5,7,3.0,0.0,13.0,14.0,2.0,2,1.0,4,3,1,1.0,2,1.0,3.0,0.0,0.0,0,2,1,2,4,6.0,0,1.0,1,1.0,3,2.0,0,6,2007,9.0,4.0,1,1.0,5.0,0.0,16,0,2,0,6,3,9,0,2
468000,4.0,85.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,22.0,4.0,4.0,0.0,2.0,9,5,3.0,0.0,12.0,13.0,3.0,2,2.0,5,3,3,1.0,4,1.0,3.0,1.0,0.0,0,2,1,4,9,6.0,2,1.0,3,3.0,3,2.0,4,10,2009,9.0,4.0,1,3.0,5.0,2.0,13,2,7,0,3,3,1,0,15
240000,4.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,4.0,1.0,2.0,0.0,5.0,6,5,1.0,0.0,6.0,6.0,2.0,2,2.0,4,3,4,1.0,4,1.0,3.0,1.0,0.0,1,3,1,3,9,6.0,2,1.0,3,2.0,3,2.0,0,6,2007,9.0,4.0,0,3.5,10.0,3.0,18,0,6,0,6,3,4,1,14
136000,4.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,13.0,2.0,2.0,0.0,2.0,6,8,3.0,0.0,8.0,8.0,2.0,3,1.0,3,3,2,1.0,2,1.0,3.0,0.0,0.0,0,2,1,2,5,6.0,0,1.0,2,1.0,3,2.0,0,4,2007,9.0,4.0,1,1.0,5.0,2.0,15,0,3,0,5,0,8,1,3
73000,5.0,21.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,11.0,2.0,2.0,3.0,6.0,4,6,1.0,0.0,5.0,5.0,2.0,2,1.0,4,3,4,1.0,2,1.0,3.0,1.0,0.0,0,1,1,2,3,6.0,0,6.0,0,0.0,0,2.0,0,4,2006,9.0,4.0,0,2.0,3.0,8.0,0,0,3,0,1,0,6,2,0
75500,5.0,21.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,11.0,2.0,2.0,4.0,6.0,4,6,1.0,0.0,5.0,5.0,2.0,2,1.0,4,3,4,1.0,4,1.0,3.0,1.0,0.0,0,1,1,2,3,6.0,0,6.0,0,0.0,0,2.0,0,5,2010,9.0,4.0,0,2.0,3.0,8.0,0,0,1,1,0,1,6,2,0
500067,4.0,59.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,17.0,2.0,2.0,0.0,2.0,10,5,3.0,0.0,5.0,5.0,1.0,2,2.0,5,3,4,1.0,4,1.0,3.0,2.0,0.0,1,2,1,4,7,6.0,1,1.0,3,3.0,3,2.0,0,8,2007,6.0,5.0,0,4.5,5.0,2.0,18,4,7,0,7,2,0,0,15
107500,4.0,72.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,4.0,2.0,2.0,0.0,0.0,5,3,1.0,0.0,13.0,14.0,2.0,2,0.0,4,2,1,1.0,3,0.0,3.0,0.0,0.0,1,3,1,0,6,4.0,0,5.0,1,1.0,2,0.0,0,1,2010,0.0,4.0,1,1.5,9.0,10.0,12,0,0,0,7,2,12,2,3
172500,1.0,24.0,1.0,2.0,3.0,3.0,0.0,4.0,0.0,22.0,2.0,2.0,3.0,5.0,8,5,1.0,0.0,8.0,8.0,1.0,2,2.0,4,3,1,1.0,4,1.0,3.0,1.0,0.0,1,3,1,3,7,6.0,0,1.0,3,2.0,3,2.0,0,8,2009,9.0,0.0,1,3.5,2.0,4.0,0,4,4,0,4,1,3,1,10
185000,4.0,80.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,5.0,7,6,1.0,0.0,6.0,6.0,1.0,2,1.0,4,3,2,1.0,2,1.0,3.0,0.0,0.0,1,3,1,2,7,2.0,1,1.0,1,2.0,3,2.0,0,3,2008,9.0,4.0,1,2.5,10.0,4.0,12,3,0,0,7,1,5,1,10
311872,4.0,79.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,22.0,2.0,2.0,0.0,2.0,7,5,3.0,0.0,5.0,5.0,3.0,2,2.0,5,3,1,1.0,4,1.0,3.0,1.0,0.0,0,3,1,4,8,6.0,1,1.0,3,3.0,3,2.0,0,9,2007,6.0,5.0,0,3.0,5.0,10.0,9,2,7,0,6,3,0,0,14
165150,4.0,80.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,15.0,2.0,2.0,0.0,5.0,6,5,1.0,0.0,12.0,13.0,2.0,2,1.0,3,3,1,1.0,3,1.0,3.0,1.0,0.0,2,4,1,2,8,3.0,1,1.0,2,2.0,3,2.0,0,11,2006,9.0,4.0,0,3.0,10.0,0.0,12,3,1,0,5,3,6,1,8
124350,4.0,80.0,1.0,1.0,3.0,0.0,0.0,4.0,0.0,13.0,2.0,2.0,0.0,2.0,5,6,1.0,0.0,6.0,6.0,2.0,2,1.0,3,3,1,1.0,3,1.0,3.0,1.0,0.0,1,3,1,2,6,6.0,0,1.0,3,1.0,3,2.0,3,11,2006,9.0,4.0,0,2.5,5.0,10.0,16,0,1,1,0,0,9,2,5
159500,5.0,60.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,18.0,2.0,2.0,0.0,5.0,7,8,1.0,0.0,13.0,13.0,2.0,3,0.0,3,3,1,1.0,4,1.0,3.0,0.0,0.0,1,3,1,2,8,6.0,0,5.0,1,2.0,3,1.0,0,7,2007,9.0,4.0,1,1.5,11.0,0.0,12,0,0,0,7,2,12,1,13
180500,4.0,0.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,24.0,2.0,2.0,0.0,2.0,8,5,1.0,0.0,12.0,13.0,1.0,2,2.0,5,3,2,1.0,4,1.0,3.0,0.0,0.0,0,2,1,3,5,6.0,0,1.0,1,2.0,3,2.0,0,1,2007,9.0,4.0,0,2.0,5.0,4.0,3,1,2,0,9,3,2,0,9
160000,4.0,130.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0,6.0,2.0,2.0,0.0,0.0,5,7,1.0,0.0,8.0,8.0,2.0,3,0.0,3,2,1,1.0,4,1.0,3.0,1.0,0.0,1,2,1,2,7,3.0,2,5.0,1,1.0,3,2.0,0,6,2009,9.0,4.0,1,2.5,9.0,0.0,9,0,3,0,3,1,10,2,4
109008,4.0,77.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,13.0,2.0,2.0,0.0,2.0,4,6,3.0,0.0,8.0,8.0,2.0,2,1.0,3,3,1,1.0,4,1.0,3.0,0.0,0.0,0,3,1,2,5,6.0,0,5.0,1,1.0,3,2.0,0,7,2008,9.0,4.0,0,1.0,5.0,4.0,7,0,2,0,7,0,9,2,2
153000,4.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,20.0,2.0,2.0,0.0,6.0,6,8,1.0,0.0,6.0,6.0,0.0,2,1.0,4,3,3,1.0,4,1.0,3.0,0.0,1.0,0,3,1,2,6,6.0,1,2.0,3,2.0,3,2.0,2,5,2008,9.0,4.0,0,1.5,14.0,4.0,5,0,3,0,0,3,5,1,0
132250,4.0,94.0,1.0,1.0,3.0,1.0,0.0,4.0,1.0,12.0,2.0,2.0,0.0,2.0,4,5,1.0,0.0,6.0,9.0,2.0,2,2.0,3,3,3,1.0,3,1.0,3.0,1.0,0.0,0,3,1,2,5,6.0,0,1.0,1,2.0,3,2.0,0,1,2007,9.0,4.0,0,2.0,5.0,4.0,18,0,4,0,5,0,7,2,5
184900,4.0,74.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,5.0,7,5,1.0,0.0,12.0,13.0,1.0,2,2.0,4,3,1,1.0,4,1.0,3.0,0.0,0.0,1,3,1,3,7,6.0,0,1.0,2,2.0,3,2.0,0,3,2006,9.0,4.0,0,2.5,10.0,0.0,5,1,0,0,8,2,0,0,7
127000,5.0,60.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,10.0,2.0,2.0,0.0,5.0,6,7,1.0,0.0,13.0,14.0,2.0,2,2.0,3,3,1,1.0,2,1.0,3.0,0.0,0.0,1,3,1,3,7,6.0,0,6.0,0,0.0,0,2.0,0,3,2007,9.0,4.0,1,1.5,11.0,10.0,3,0,0,0,7,2,12,0,4
475000,4.0,91.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,9,5,3.0,0.0,12.0,13.0,3.0,2,2.0,4,3,3,1.0,4,1.0,3.0,1.0,0.0,0,3,1,4,7,6.0,2,1.0,2,3.0,4,2.0,0,6,2008,9.0,0.0,0,3.0,5.0,9.0,14,4,7,0,2,3,0,0,15
142000,4.0,60.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,13.0,2.0,2.0,0.0,2.0,5,9,1.0,0.0,12.0,8.0,2.0,4,1.0,3,3,1,1.0,3,1.0,3.0,0.0,0.0,1,3,1,4,6,6.0,0,5.0,1,1.0,3,2.0,0,7,2007,9.0,4.0,1,1.5,5.0,0.0,14,0,3,0,5,1,9,0,4
112000,4.0,50.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,3.0,6.0,1.0,0.0,2.0,5,8,1.0,0.0,12.0,13.0,2.0,2,1.0,3,3,1,1.0,4,1.0,3.0,0.0,0.0,0,2,1,2,5,6.0,0,5.0,1,1.0,3,0.0,0,7,2007,0.0,4.0,1,1.0,5.0,0.0,2,0,1,1,3,1,8,0,1
80900,0.0,52.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,10.0,1.0,2.0,0.0,0.0,4,7,1.0,0.0,9.0,9.0,2.0,2,2.0,1,3,1,1.0,2,0.0,0.0,0.0,0.0,0,2,1,2,5,6.0,0,5.0,1,1.0,1,0.0,0,5,2008,9.0,4.0,1,1.0,9.0,0.0,2,0,0,0,4,0,12,0,0
135000,4.0,90.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,13.0,2.0,2.0,0.0,2.0,6,6,3.0,0.0,9.0,9.0,3.0,2,1.0,3,3,1,1.0,3,1.0,0.0,0.0,0.0,0,3,1,2,5,6.0,0,5.0,1,1.0,3,2.0,0,4,2009,9.0,4.0,0,1.0,5.0,0.0,12,1,4,0,6,0,9,2,5
193500,4.0,65.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,2.0,6,5,1.0,0.0,6.0,6.0,1.0,2,2.0,4,3,1,1.0,4,1.0,3.0,1.0,0.0,0,3,1,3,7,6.0,1,1.0,2,2.0,3,2.0,0,10,2008,9.0,4.0,1,3.0,5.0,10.0,6,3,7,0,3,2,4,1,12
232500,4.0,82.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,24.0,2.0,2.0,0.0,2.0,8,5,3.0,0.0,12.0,13.0,1.0,2,2.0,5,3,4,1.0,4,1.0,3.0,1.0,0.0,0,3,1,3,7,6.0,1,1.0,3,2.0,3,2.0,0,6,2008,9.0,4.0,0,3.0,5.0,4.0,13,2,6,0,4,3,1,0,11
114000,4.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,0.0,7.0,2.0,2.0,0.0,2.0,5,3,1.0,0.0,13.0,14.0,2.0,1,1.0,3,3,2,1.0,4,1.0,3.0,0.0,0.0,0,3,1,2,5,6.0,0,5.0,1,2.0,3,0.0,0,6,2010,0.0,4.0,0,2.0,5.0,2.0,13,0,0,0,10,1,8,2,8
257000,4.0,149.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,24.0,2.0,2.0,0.0,2.0,6,8,3.0,0.0,6.0,6.0,1.0,3,1.0,3,3,1,1.0,3,1.0,3.0,0.0,0.0,1,4,1,3,7,6.0,1,1.0,2,2.0,3,2.0,4,7,2007,9.0,4.0,1,2.5,5.0,9.0,18,4,0,0,6,3,8,1,11
117000,4.0,60.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,0.0,5,5,1.0,0.0,13.0,14.0,2.0,2,1.0,3,3,1,1.0,4,1.0,3.0,0.0,0.0,0,3,1,2,6,3.0,0,5.0,1,2.0,3,2.0,0,7,2009,9.0,4.0,1,2.0,9.0,10.0,13,0,3,1,2,1,10,2,9
213000,4.0,70.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,5.0,7,5,1.0,0.0,12.0,13.0,2.0,2,2.0,4,3,1,1.0,4,1.0,3.0,1.0,0.0,1,3,1,3,7,6.0,1,1.0,2,2.0,3,2.0,0,6,2007,9.0,4.0,0,3.5,10.0,1.0,7,0,4,0,4,1,1,0,11
212000,4.0,43.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,5.0,4.0,2.0,0.0,5.0,7,6,1.0,0.0,12.0,13.0,2.0,2,2.0,4,3,4,1.0,4,1.0,3.0,1.0,0.0,1,3,1,3,6,6.0,1,1.0,2,2.0,3,2.0,0,4,2009,5.0,4.0,0,3.5,10.0,10.0,12,0,2,1,1,2,3,1,8
202500,4.0,69.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,5.0,6,7,2.0,0.0,2.0,12.0,2.0,2,0.0,3,3,1,2.0,2,0.0,3.0,0.0,0.0,0,2,1,2,9,6.0,1,5.0,1,1.0,2,2.0,4,5,2006,9.0,4.0,1,1.0,11.0,0.0,14,0,0,0,8,1,11,1,9
