PID,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Prop_Addr,latitude,longitude
906477110,1052,155000,80,RL,80.0,8816,Pave,3,Lvl,3,Inside,2,ClearCr,Norm,Norm,1Fam,SLvl,6,7,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,80.0,2,2,CBlock,3,3,3,6,504.0,1,0.0,506.0,1010.0,GasA,3,Y,4,1052,0,0,1.0,0.0,1,0,3,1,2,6,7,0,0,Attchd,1971.0,1,2.0,440.0,3,3,2,0,0,0,0,0,0,3,0,6,2010,WD ,Normal,"4804 WESTBEND DR, Ames, USA",42.02423292307692,-93.68243961538462
908103310,1012,127500,90,RL,38.0,7840,Pave,2,Lvl,3,CulDSac,2,Edwards,Norm,Norm,Duplex,SFoyer,6,5,1975,1975,Flat,Tar&Grv,Plywood,Wd Shng,BrkFace,355.0,2,2,CBlock,4,3,4,6,976.0,1,0.0,0.0,976.0,GasA,2,Y,4,1012,0,0,0.0,2.0,2,0,4,0,2,4,7,0,0,NA,-1.0,0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,10,2006,WD ,AdjLand,"200 WELLONS DR 202, Ames, USA",42.020201,-93.675132
531477040,2020,144000,90,RH,60.0,8400,Pave,3,Lvl,3,Inside,2,SawyerW,Feedr,Norm,Duplex,1Story,5,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,320.0,2,2,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,2,Y,4,2020,0,0,0.0,0.0,2,0,4,2,2,10,7,2,3,Detchd,1977.0,1,2.0,630.0,3,3,2,0,0,0,0,0,0,0,0,10,2007,WD ,Normal,"1505 NORTH DAKOTA AVE, Ames, USA",42.03611733333334,-93.67890566666668
534176230,1645,171000,60,RL,80.0,9600,Pave,3,Lvl,3,Inside,2,NWAmes,Norm,Norm,1Fam,2Story,6,6,1971,1971,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,2,CBlock,3,3,1,5,329.0,1,0.0,386.0,715.0,GasA,2,Y,4,930,715,0,0.0,0.0,1,2,4,1,2,7,7,0,0,Attchd,1971.0,2,2.0,441.0,3,3,2,0,78,0,0,0,0,2,0,6,2010,WD ,Normal,"2226 HAYES AVE, Ames, USA",42.04377747858016,-93.63251732040536
907187060,1753,217000,60,RL,43.0,12352,Pave,1,Lvl,3,CulDSac,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,290.0,3,2,PConc,4,3,1,6,638.0,1,0.0,215.0,853.0,GasA,4,Y,4,853,900,0,1.0,0.0,2,1,3,1,2,7,7,1,2,Attchd,1998.0,2,2.0,534.0,3,3,2,0,74,0,0,0,0,0,0,3,2007,WD ,Normal,"5200 CERVANTES DR, Ames, USA",42.017765,-93.689101
528385050,2061,260000,60,RL,79.0,9085,Pave,3,Lvl,3,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,7,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,286.0,3,2,PConc,4,3,1,6,816.0,1,0.0,254.0,1070.0,GasA,4,Y,4,1094,967,0,1.0,0.0,2,1,3,1,3,7,7,1,3,Attchd,1995.0,3,2.0,647.0,3,3,2,296,102,209,0,0,0,0,0,11,2009,WD ,Normal,"3014 ASPEN RD, Ames, USA",42.051606908616456,-93.65170730227656
908204160,1152,82500,90,RL,74.0,6845,Pave,3,Lvl,3,Inside,2,Edwards,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,WdShing,Wd Shng,BrkCmn,58.0,2,2,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,2,N,2,1152,0,0,0.0,0.0,2,0,2,2,2,6,7,0,0,NA,-1.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,7,2008,WD ,Normal,"238 VILLAGE DR 240, Ames, USA",42.0195893,-93.6654029
924100020,1968,172000,60,RL,68.0,11075,Pave,2,Lvl,3,Inside,1,Mitchel,Norm,Norm,1Fam,2Story,5,4,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,232.0,2,2,CBlock,3,3,3,5,562.0,2,193.0,29.0,784.0,GasA,4,Y,4,1168,800,0,0.0,1.0,2,1,4,1,2,7,5,1,1,Attchd,1969.0,2,2.0,530.0,3,3,2,305,189,0,0,0,0,3,400,9,2008,WD ,Normal,"3402 JEWEL DR, Ames, USA",41.99082077407747,-93.60022157484228
907401080,1948,195000,60,RL,41.0,12393,Pave,1,Lvl,3,FR2,2,CollgCr,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,1,1,0.0,1,0.0,847.0,847.0,GasA,4,Y,4,847,1101,0,0.0,0.0,2,1,4,1,3,8,7,1,4,BuiltIn,2004.0,3,2.0,434.0,3,3,2,100,48,0,0,0,0,0,0,9,2006,WD ,Normal,"917 TENNYSON AVE, Ames, USA",42.01511921212121,-93.6878653838384
528108120,2334,376162,60,RL,102.0,12858,Pave,2,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,2Story,9,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,Stone,162.0,4,2,PConc,5,3,1,1,0.0,1,0.0,1590.0,1590.0,GasA,4,Y,4,1627,707,0,0.0,0.0,2,1,3,1,4,10,7,1,4,Attchd,2009.0,3,3.0,751.0,3,3,2,144,133,0,0,0,0,0,0,1,2010,New,Partial,"3033 STOCKBURY ST, Ames, USA",42.06234669940753,-93.65333767490483
916403230,1509,175000,80,RL,85.0,10200,Pave,3,Lvl,3,Inside,2,Timber,Norm,Norm,1Fam,SLvl,6,5,1988,1989,Gable,CompShg,HdBoard,HdBoard,BrkFace,219.0,3,2,CBlock,4,3,3,6,783.0,1,0.0,678.0,1461.0,GasA,4,Y,4,1509,0,0,1.0,0.0,2,0,3,1,3,5,7,1,2,Attchd,1988.0,2,2.0,600.0,3,3,2,224,0,0,0,0,0,0,0,8,2008,WD ,Abnorml,"2609 GREEN HILLS DR, Ames, USA",41.99916332976392,-93.64441173641649
903236040,1072,126500,30,RM,50.0,8635,Pave,3,Lvl,3,Inside,2,BrkSide,Norm,Norm,1Fam,1Story,5,5,1925,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,1,BrkTil,3,3,1,2,134.0,1,0.0,938.0,1072.0,GasA,2,Y,4,1072,0,0,1.0,0.0,1,0,2,1,2,5,7,0,0,Detchd,1982.0,1,5.0,1184.0,2,3,1,0,0,105,0,0,0,0,0,8,2009,WD ,Normal,"720 10TH ST, Ames, USA",42.03119946938776,-93.62063910204084
903475060,1889,122000,190,RM,60.0,10120,Pave,2,Bnk,3,Inside,2,OldTown,Feedr,Norm,2fmCon,2.5Unf,7,4,1910,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,1,2,CBlock,3,3,1,1,0.0,1,0.0,925.0,925.0,GasA,2,N,2,964,925,0,0.0,0.0,1,1,4,2,2,9,7,1,4,Detchd,1960.0,1,1.0,308.0,3,3,0,0,0,264,0,0,0,3,0,1,2007,WD ,Normal,"519 NORTHWESTERN AVE 521, Ames, USA",42.025981634565824,-93.62218509239744
527302090,1664,213000,20,RL,93.0,12299,Pave,3,Lvl,3,Inside,2,NWAmes,Norm,Norm,1Fam,1Story,7,6,1978,1985,Gable,CompShg,Plywood,Plywood,Stone,67.0,2,2,CBlock,4,3,1,6,1328.0,1,0.0,201.0,1529.0,GasA,2,Y,4,1664,0,0,1.0,0.0,2,0,3,1,3,7,7,1,3,Attchd,1978.0,3,2.0,663.0,3,3,2,0,0,0,0,0,0,0,0,9,2007,WD ,Normal,"2009 BUCHANAN DR, Ames, USA",42.054475,-93.637326
923230120,796,138000,85,RL,50.0,6723,Pave,3,Lvl,3,Inside,2,Mitchel,Norm,Norm,1Fam,SFoyer,5,7,1971,1971,Gable,CompShg,Wd Sdng,HdBoard,None,0.0,2,2,CBlock,4,3,3,6,796.0,1,0.0,0.0,796.0,GasA,2,Y,4,796,0,0,0.0,1.0,1,0,2,1,2,5,7,0,0,NA,-1.0,0,0.0,0.0,0,0,2,129,0,0,0,0,0,2,0,9,2007,WD ,Normal,"704 GARNET DR, Ames, USA",41.99123401860321,-93.60243061324628
534403420,1374,147000,20,RL,68.0,11382,Pave,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,6,5,1964,1964,Gable,CompShg,Wd Sdng,Plywood,BrkFace,212.0,2,2,CBlock,3,3,1,5,54.0,3,543.0,533.0,1130.0,GasA,2,Y,4,1374,0,0,0.0,1.0,1,0,3,1,2,7,7,1,3,Attchd,1964.0,2,1.0,286.0,3,3,2,0,28,84,0,0,0,3,0,8,2007,WD ,Normal,"1912 BEL AIR DR, Ames, USA",42.04126429351552,-93.62754452265992
902304060,2350,130000,190,RM,60.0,9600,Pave,3,Lvl,3,Inside,2,OldTown,Norm,Norm,2fmCon,2Story,5,5,1920,1960,Gable,CompShg,AsbShng,AsbShng,None,0.0,2,2,BrkTil,3,3,1,3,234.0,1,0.0,739.0,973.0,GasA,2,Y,1,1377,973,0,0.0,0.0,2,0,4,2,2,10,7,0,0,2Types,1930.0,1,2.0,393.0,3,3,2,0,0,219,0,0,0,0,0,4,2008,WD ,Normal,"709 CLARK AVE 709 1/2, Ames, USA",,
1007100110,1836,103000,70,I (all),68.0,56600,Pave,2,Low,3,Inside,2,IDOTRR,Norm,Norm,1Fam,2.5Unf,5,1,1900,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,3,3,1,1,0.0,1,0.0,686.0,686.0,GasA,4,Y,4,1150,686,0,0.0,0.0,2,0,4,1,2,7,3,0,0,Detchd,1900.0,1,1.0,288.0,3,2,0,0,0,0,0,0,0,0,0,1,2008,WD ,Normal,"2520 E LINCOLN WAY, Ames, USA",42.02265498235664,-93.57832729307644
907290090,1630,213000,20,RL,75.0,9750,Pave,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,171.0,3,2,PConc,4,3,1,1,0.0,1,0.0,1630.0,1630.0,GasA,4,Y,4,1630,0,0,0.0,0.0,2,0,3,1,3,6,7,1,3,Attchd,2000.0,1,2.0,451.0,3,3,2,74,234,0,0,0,0,0,0,10,2009,WD ,Normal,"4614 WEBSTER ST, Ames, USA",42.01695428571429,-93.68117685714286
907203090,924,110000,20,RL,88.0,7990,Pave,2,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Hip,CompShg,HdBoard,HdBoard,None,0.0,2,2,CBlock,4,3,1,1,0.0,1,0.0,924.0,924.0,GasA,2,Y,4,924,0,0,0.0,0.0,1,0,3,1,2,5,7,0,0,Detchd,1981.0,1,1.0,280.0,3,3,2,0,0,0,0,0,0,3,0,4,2008,WD ,Normal,"4915 SCHUBERT ST, Ames, USA",42.021225,-93.684411
905102060,1039,131500,190,RL,75.0,11625,Pave,3,Lvl,3,Inside,2,Sawyer,Norm,Norm,2fmCon,1Story,5,4,1965,1965,Hip,CompShg,Plywood,HdBoard,None,0.0,2,2,PConc,3,3,2,4,841.0,1,0.0,198.0,1039.0,GasA,4,Y,4,1039,0,0,1.0,0.0,1,1,3,1,2,6,7,0,0,Attchd,1965.0,1,2.0,504.0,3,3,2,0,0,0,0,0,0,0,0,4,2010,WD ,Normal,"4018 QUEBEC ST, Ames, USA",42.03324141929304,-93.67282384824917
907275150,2439,275000,60,RL,68.0,12728,Pave,3,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,2Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,256.0,3,2,PConc,4,3,2,6,1198.0,1,0.0,333.0,1531.0,GasA,4,Y,4,1531,908,0,1.0,0.0,2,1,4,1,3,7,7,1,3,Attchd,2001.0,3,2.0,560.0,3,3,2,184,121,0,0,0,0,0,0,1,2007,WD ,Normal,"4639 HEMINGWAY DR, Ames, USA",42.01887520909529,-93.68128598545968
535152150,1700,165500,20,RL,70.0,10552,Pave,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,BrkFace,None,0.0,2,2,CBlock,3,3,1,3,1018.0,1,0.0,380.0,1398.0,GasA,3,Y,4,1700,0,0,0.0,1.0,1,1,4,1,3,6,7,1,4,Attchd,1959.0,2,2.0,447.0,3,3,2,0,38,0,0,0,0,0,0,4,2010,WD ,Normal,"2026 JENSEN AVE, Ames, USA",42.04291583082946,-93.61760893209151
528365090,2526,290000,60,RL,92.0,10120,Pave,3,Lvl,3,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1994,Hip,CompShg,VinylSd,VinylSd,BrkFace,391.0,3,2,PConc,4,3,1,6,740.0,1,0.0,425.0,1165.0,GasA,4,Y,4,1203,1323,0,1.0,0.0,2,1,4,1,3,8,7,1,3,Attchd,1994.0,2,3.0,844.0,3,3,2,309,78,0,0,0,0,0,0,12,2006,WD ,Normal,"3133 SYCAMORE RD, Ames, USA",42.04969847336652,-93.65379020401356
910200080,919,126000,30,RM,50.0,7000,Pave,3,Lvl,3,Inside,2,IDOTRR,Norm,Norm,1Fam,1Story,6,8,1926,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,3,BrkTil,3,3,1,3,299.0,6,40.0,555.0,894.0,GasA,2,Y,4,919,0,0,1.0,0.0,1,0,2,1,2,5,7,0,0,Detchd,1926.0,1,1.0,195.0,3,3,1,0,0,116,0,0,0,3,0,7,2008,WD ,Normal,"121 S RUSSELL AVE, Ames, USA",42.02253369387755,-93.62844153061224
923225080,1040,124000,120,RM,68.0,4224,Pave,3,Lvl,3,Inside,2,MeadowV,Norm,Norm,TwnhsE,1Story,5,6,1975,1975,Gable,CompShg,CemntBd,CmentBd,None,0.0,2,2,PConc,4,3,1,6,769.0,1,0.0,271.0,1040.0,GasA,3,Y,4,1040,0,0,0.0,0.0,1,0,3,1,2,6,7,0,0,Attchd,1975.0,1,2.0,499.0,3,3,2,0,100,0,0,0,0,0,0,6,2008,WD ,Normal,"3334 SOUTHDALE DR, Ames, USA",41.992492403615074,-93.60530083890698
906402200,3222,320000,60,RL,90.0,12376,Pave,3,Lvl,3,Corner,2,SawyerW,Norm,Norm,1Fam,2Story,7,5,1990,1990,Hip,CompShg,Plywood,Plywood,None,0.0,2,2,PConc,4,3,2,6,1470.0,1,0.0,203.0,1673.0,GasA,3,Y,4,1699,1523,0,1.0,0.0,3,0,5,1,3,11,7,2,3,Attchd,1990.0,1,3.0,594.0,3,3,2,367,0,0,0,0,0,0,0,5,2010,WD ,Normal,"926 IDAHO AVE, Ames, USA",42.030479,-93.68318
921128050,1978,425000,20,RL,85.0,12633,Pave,2,HLS,3,Inside,2,Timber,Norm,Norm,1Fam,1Story,9,5,2007,2007,Hip,CompShg,CemntBd,CmentBd,Stone,290.0,4,2,PConc,5,3,4,6,1640.0,1,0.0,338.0,1978.0,GasA,4,Y,4,1978,0,0,1.0,0.0,2,0,2,1,4,7,7,1,4,Attchd,2007.0,3,3.0,920.0,3,3,2,308,52,0,0,0,0,0,0,5,2009,WD ,Normal,"2624 COTTONWOOD RD, Ames, USA",41.993090368244026,-93.65077168001568
909250160,789,96500,45,RL,55.0,10594,Pave,3,Lvl,3,Inside,2,Crawfor,Norm,Norm,1Fam,1.5Unf,5,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,BrkTil,3,3,1,1,0.0,1,0.0,768.0,768.0,Grav,1,N,4,789,0,0,0.0,0.0,1,0,2,1,2,5,7,0,0,Detchd,1926.0,1,1.0,200.0,1,1,2,0,0,112,0,0,0,3,0,6,2007,WD ,Normal,"2321 BAKER ST, Ames, USA",42.018046346938775,-93.6469003877551
908225170,784,91900,190,RL,56.0,6931,Pave,3,Lvl,3,Inside,2,Edwards,Norm,Norm,2fmCon,1Story,4,5,1955,1955,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3,3,3,5,784.0,1,0.0,0.0,784.0,GasA,2,N,1,784,0,0,1.0,0.0,1,0,2,1,2,4,7,0,0,NA,-1.0,0,0.0,0.0,0,0,2,112,0,0,0,0,0,0,0,5,2008,WD ,Normal,"3319 TRIPP ST, Ames, USA",42.02011791418733,-93.66201652254809
906380060,1838,272500,20,RL,77.0,11422,Pave,2,Lvl,3,Inside,2,CollgCr,Norm,Norm,1Fam,1Story,8,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,352.0,3,2,PConc,5,3,3,6,1359.0,1,0.0,479.0,1838.0,GasA,4,Y,4,1838,0,0,1.0,0.0,2,0,3,1,3,7,7,2,4,Attchd,2007.0,2,2.0,524.0,3,3,2,154,222,0,0,0,0,0,0,4,2009,WD ,Normal,"5332 TABOR DR, Ames, USA",42.02587218003842,-93.68961370743756
527175130,1128,154204,20,RL,160.0,18160,Grvl,3,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkCmn,138.0,2,2,CBlock,3,3,3,4,550.0,1,0.0,752.0,1302.0,GasA,1,Y,4,1128,0,0,1.0,0.0,1,0,3,1,2,6,7,1,3,Attchd,1964.0,1,2.0,480.0,3,3,1,0,108,246,0,0,0,3,0,3,2007,WD ,Alloca,"1711 TOP O HOLLOW RD, Ames, USA",42.05659525375694,-93.63278756748916
528480110,1716,200825,60,FV,65.0,8125,Pave,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,1,1,0.0,1,0.0,858.0,858.0,GasA,4,Y,4,858,858,0,0.0,0.0,2,1,3,1,3,7,7,0,0,Attchd,2005.0,2,2.0,615.0,3,3,2,0,53,0,0,0,0,0,0,2,2006,WD ,Normal,"2517 CLAYTON DR, Ames, USA",42.05142301513821,-93.64265836776028
528150070,2364,611657,20,RL,100.0,12919,Pave,2,Lvl,3,Inside,2,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,760.0,4,2,PConc,5,3,4,6,2188.0,1,0.0,142.0,2330.0,GasA,4,Y,4,2364,0,0,1.0,0.0,2,1,2,1,4,11,7,2,4,Attchd,2009.0,3,3.0,820.0,3,3,2,0,67,0,0,0,0,0,0,3,2010,New,Partial,"4101 VALLEY VIEW RD, Ames, USA",42.060462,-93.655516
923400040,1750,160000,50,RL,75.0,12508,Pave,2,Lvl,3,Inside,2,Mitchel,Norm,Norm,1Fam,1.5Fin,6,7,1940,1985,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,CBlock,4,3,2,5,660.0,1,0.0,323.0,983.0,GasA,4,Y,4,983,767,0,1.0,0.0,2,0,4,1,2,7,4,0,0,Attchd,1989.0,1,1.0,423.0,3,3,2,245,0,156,0,0,0,0,1300,7,2008,WD ,Normal,"300 KEN MARIL RD, Ames, USA",41.986498,-93.608125
910205020,1192,78000,70,RM,60.0,6402,Pave,3,Lvl,3,Corner,2,IDOTRR,Norm,Norm,1Fam,2Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,2,2,PConc,3,3,2,1,0.0,1,0.0,596.0,596.0,GasA,2,N,4,596,596,0,0.0,0.0,1,0,3,1,2,6,7,0,0,Detchd,1920.0,1,1.0,189.0,2,2,0,0,0,137,0,0,0,2,0,7,2009,WD ,Normal,"203 S MAPLE AVE, Ames, USA",42.021477530612245,-93.6253292244898
535103050,1820,201800,60,RL,68.0,13700,Pave,2,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,2Story,7,6,1965,1988,Gable,CompShg,VinylSd,VinylSd,Stone,288.0,2,2,CBlock,3,3,4,5,454.0,1,0.0,410.0,864.0,GasA,2,Y,4,902,918,0,0.0,0.0,1,2,4,1,3,8,7,2,4,Attchd,1965.0,1,2.0,492.0,3,3,2,60,84,0,0,273,0,4,0,5,2008,WD ,Normal,"2702 NORTHWOOD DR, Ames, USA",42.04892890817189,-93.61662458579931
528240150,1594,195500,60,RL,61.0,10125,Pave,2,Lvl,3,Inside,2,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,2,1,0.0,1,0.0,846.0,846.0,GasA,4,Y,4,846,748,0,0.0,0.0,2,1,3,1,3,7,7,1,4,Attchd,2004.0,3,2.0,434.0,3,3,2,300,48,0,0,0,0,3,0,7,2009,WD ,Normal,"4010 BRICKMAN AVE, Ames, USA",42.06122452447367,-93.64249212714206
906226120,2240,142953,90,RL,64.0,7018,Pave,3,Lvl,3,Inside,2,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,2,2,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,2,Y,4,1120,1120,0,0.0,0.0,2,0,6,2,2,12,7,0,0,Detchd,1979.0,1,2.0,528.0,3,3,2,154,0,0,0,0,0,0,0,6,2009,WD ,Alloca,"1001 NORTH DAKOTA AVE 1003, Ames, USA",42.03231420003687,-93.6786209631735
535327140,827,107500,20,RL,60.0,7200,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,7,1955,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,2,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,4,Y,4,827,0,0,0.0,0.0,1,0,2,1,2,5,4,1,1,Detchd,1967.0,1,1.0,392.0,3,3,2,0,0,0,0,0,0,0,0,4,2010,WD ,Normal,"117 16TH ST, Ames, USA",42.03836985690008,-93.61107609317202
528427040,1369,213133,20,RL,75.0,9910,Pave,3,Lvl,3,Inside,2,Somerst,Feedr,Norm,1Fam,1Story,7,6,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,2,PConc,4,3,1,1,0.0,1,0.0,1369.0,1369.0,GasA,4,Y,4,1369,0,0,0.0,0.0,2,0,3,1,3,5,7,0,0,Attchd,2007.0,1,2.0,605.0,3,3,2,0,203,0,0,0,0,0,0,9,2007,New,Partial,"3223 CULLEN DR, Ames, USA",42.05453381217946,-93.644148
528435020,1874,297900,60,RL,80.0,9428,Pave,3,Lvl,3,Inside,2,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2008,Hip,CompShg,VinylSd,VinylSd,Stone,310.0,3,2,PConc,4,3,3,6,729.0,1,0.0,226.0,955.0,GasA,4,Y,4,955,919,0,1.0,0.0,2,1,3,1,3,8,7,1,4,Attchd,2007.0,3,3.0,880.0,3,3,2,168,108,0,0,0,0,0,0,2,2008,New,Partial,"2616 DALTON ST, Ames, USA",42.054149,-93.644192
534431130,960,122000,20,RL,68.0,9768,Pave,3,Lvl,3,Inside,2,NAmes,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,2,CBlock,3,3,1,3,100.0,5,247.0,613.0,960.0,GasA,3,Y,4,960,0,0,1.0,0.0,1,0,2,1,2,5,7,0,0,Attchd,1955.0,2,1.0,330.0,3,3,2,0,70,0,0,0,0,3,0,2,2009,WD ,Normal,"803 16TH ST, Ames, USA",42.0384108367347,-93.62169385714286
923203110,1204,162000,120,RM,32.0,4500,Pave,3,Lvl,3,FR2,2,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,320.0,2,2,PConc,5,3,1,6,866.0,1,0.0,338.0,1204.0,GasA,4,Y,4,1204,0,0,1.0,0.0,2,0,2,1,2,5,7,0,0,Attchd,1998.0,3,2.0,412.0,3,3,2,0,247,0,0,0,0,0,0,6,2009,WD ,Normal,"3322 EMERALD DR, Ames, USA",41.99302302560038,-93.6081644942168
527356020,2784,250000,60,RL,80.0,16692,Pave,2,Lvl,3,Inside,2,NWAmes,RRAn,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,184.0,2,2,CBlock,4,3,1,4,790.0,2,469.0,133.0,1392.0,GasA,2,Y,4,1392,1392,0,1.0,0.0,3,1,5,1,3,12,7,2,3,Attchd,1978.0,2,2.0,564.0,3,3,2,0,112,0,0,440,519,3,2000,7,2006,WD ,Normal,"2935 EISENHOWER AVE, Ames, USA",42.05050176633044,-93.63749315294264
527252090,1714,318000,120,RL,60.0,8147,Pave,3,HLS,3,Inside,2,StoneBr,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,230.0,3,2,PConc,5,3,4,6,1191.0,1,0.0,523.0,1714.0,GasA,4,Y,4,1714,0,0,1.0,0.0,2,0,2,1,3,7,7,1,4,Attchd,2005.0,3,2.0,517.0,3,3,2,156,55,0,0,0,0,0,0,8,2006,WD ,Normal,"3807 HOOVER AVE, Ames, USA",42.05778268719642,-93.62986759861607
527258020,1530,260000,20,RL,124.0,16158,Pave,2,Low,3,Inside,1,StoneBr,Norm,Norm,1Fam,1Story,7,5,2005,2005,Hip,CompShg,VinylSd,VinylSd,Stone,16.0,3,2,PConc,5,3,3,5,1274.0,1,0.0,256.0,1530.0,GasA,4,Y,4,1530,0,0,1.0,0.0,2,0,3,1,3,7,7,1,4,Attchd,2005.0,3,2.0,430.0,3,3,2,168,36,0,0,0,0,0,0,6,2009,WD ,Normal,"3802 HOOVER AVE, Ames, USA",42.0580958832001,-93.629625753887
533253060,788,155000,120,RL,30.0,4420,Pave,2,Lvl,3,CulDSac,2,Greens,Norm,Norm,TwnhsE,1Story,8,5,1980,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,2,CBlock,4,3,4,6,728.0,1,0.0,0.0,728.0,GasA,2,Y,4,788,0,0,1.0,0.0,1,0,1,1,3,3,7,1,3,Detchd,1980.0,3,2.0,484.0,3,3,2,133,42,0,0,0,0,0,0,6,2010,WD ,Normal,"2020 PINEHURST DR, Ames, USA",42.04292843701024,-93.64930738305368
905107380,1073,120000,20,RL,68.0,9981,Pave,2,Lvl,3,Corner,2,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,340.0,2,2,CBlock,3,3,2,4,221.0,1,0.0,852.0,1073.0,GasA,3,Y,4,1073,0,0,0.0,0.0,1,0,3,1,2,6,7,0,0,Attchd,1967.0,2,1.0,270.0,3,3,2,0,90,0,0,0,0,3,0,3,2008,WD ,Normal,"1008 ARKANSAS AVE, Ames, USA",42.03166456924505,-93.67415414231128
