PID,SalePrice,GrLivArea,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,PoolQC,Fence,MoSold,YrSold,SaleType,SaleCondition,Age,RemodAge,TotalSF,Remodeled,TotalPorchSF,TotalBath,MSSubClass_cat,Street_type,Neighborhood_st
902327040,137800,1652,RM,60.0,10800,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,Fa,TA,No,LwQ,686.0,Unf,0.0,0.0,686.0,GasA,TA,Y,SBrkr,966,686,1.0,0.0,2,0,4,1,TA,7,Typ,0,No_Fireplace,Detchd,1961.0,Unf,1.0,416.0,TA,TA,Y,0,0,196,0,No_Pool,No_Fence,6,2010,WD ,Normal,95,60,2338.0,1,196,3.0,subclass50,AVE,OldTown_DUFF_AVE
533236050,172500,1739,FV,24.0,2645,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,8,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,456.0,Gd,TA,PConc,Gd,TA,No,GLQ,649.0,Unf,0.0,321.0,970.0,GasA,Ex,Y,SBrkr,983,756,1.0,0.0,2,1,3,1,Gd,7,Typ,0,No_Fireplace,Attchd,1999.0,Fin,2.0,480.0,TA,TA,Y,115,0,0,0,No_Pool,No_Fence,8,2009,WD ,Abnorml,10,9,2709.0,1,0,3.5,subclass160,DR,Somerst_BRISTOL_DR
533251130,194000,1432,RL,0.0,16157,Pave,No_Alley,IR1,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,5,7,1978,1978,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,PConc,Gd,TA,Gd,ALQ,680.0,Rec,391.0,289.0,1360.0,GasA,Ex,Y,SBrkr,1432,0,1.0,0.0,1,1,2,1,Gd,5,Typ,1,TA,Attchd,1978.0,Unf,2.0,588.0,TA,TA,Y,168,180,0,0,No_Pool,No_Fence,6,2007,WD ,Normal,29,29,2792.0,0,180,2.5,subclass80,CIR,Veenker_PINEHURST_CIR
527358060,175000,1484,RL,70.0,12243,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1971,1971,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,998.0,Unf,0.0,486.0,1484.0,GasA,Gd,Y,SBrkr,1484,0,0.0,0.0,2,0,3,1,TA,7,Typ,1,TA,Attchd,1971.0,Unf,2.0,487.0,TA,TA,Y,224,0,0,180,No_Pool,No_Fence,2,2007,WD ,Normal,36,36,2968.0,0,180,2.0,subclass20,DR,NWAmes_MONROE_DR
535151130,132500,1190,RL,70.0,7728,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,SLvl,5,6,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,120.0,TA,TA,CBlock,TA,TA,Av,ALQ,803.0,Unf,0.0,303.0,1106.0,GasA,TA,Y,SBrkr,1190,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,No_Fireplace,Attchd,1962.0,Unf,2.0,540.0,TA,TA,Y,0,18,0,0,No_Pool,GdWo,5,2006,WD ,Normal,44,44,2296.0,0,18,2.0,subclass90,DR,NAmes_BARR_DR
534479140,146500,1644,RL,79.0,9480,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,2Story,5,7,1942,1995,Gable,CompShg,MetalSd,MetalSd,Stone,224.0,TA,TA,CBlock,TA,TA,No,LwQ,386.0,Unf,0.0,342.0,728.0,GasA,Ex,Y,SBrkr,888,756,0.0,0.0,1,1,3,1,Gd,7,Typ,2,Gd,Attchd,1942.0,Unf,1.0,312.0,TA,TA,Y,168,0,0,0,No_Pool,No_Fence,6,2007,WD ,Normal,65,12,2372.0,1,0,1.5,subclass70,AVE,NAmes_GRAND_AVE
528222050,156932,1412,RL,73.0,8499,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,616.0,616.0,GasA,Ex,Y,SBrkr,616,796,0.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,2007.0,Fin,2.0,432.0,TA,TA,Y,0,36,0,0,No_Pool,No_Fence,3,2007,New,Partial,1,0,2028.0,1,36,2.5,subclass60,DR,Gilbert_WELBECK_DR
902400110,475000,3608,RM,90.0,22950,Pave,No_Alley,IR2,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2.5Fin,10,9,1892,1993,Gable,WdShngl,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,1107.0,1107.0,GasA,Ex,Y,SBrkr,1518,1518,0.0,0.0,2,1,4,1,Ex,12,Typ,2,TA,Detchd,1993.0,Unf,3.0,840.0,Ex,TA,Y,0,260,0,410,No_Pool,GdPrv,6,2006,WD ,Normal,114,13,4715.0,1,670,2.5,subclass75,AVE,OldTown_DUFF_AVE
916384080,265900,1484,RL,64.0,9037,Pave,No_Alley,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,32.0,Gd,TA,PConc,Gd,TA,Av,GLQ,428.0,Unf,0.0,1048.0,1476.0,GasA,Ex,Y,SBrkr,1484,0,0.0,0.0,2,0,2,1,Ex,6,Typ,1,Gd,Attchd,2006.0,RFn,2.0,472.0,TA,TA,Y,120,33,0,0,No_Pool,No_Fence,12,2007,WD ,Normal,1,1,2960.0,0,33,2.0,subclass20,LN,Timber_COTTONTAIL_LN
909451140,121000,1229,RM,24.0,1612,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,Twnhs,2Story,6,6,1980,1980,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0.0,561.0,561.0,GasA,TA,Y,SBrkr,561,668,0.0,0.0,1,1,2,1,TA,5,Typ,1,TA,Attchd,1980.0,Fin,2.0,462.0,TA,TA,Y,154,0,0,0,No_Pool,MnPrv,7,2009,WD ,Normal,29,29,1790.0,0,0,1.5,subclass160,CT,Blueste_LITTLE_BLUESTEM_CT
906380190,206000,1208,RL,64.0,6762,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,24.0,Gd,TA,PConc,Gd,TA,Av,GLQ,686.0,Unf,0.0,501.0,1187.0,GasA,Ex,Y,SBrkr,1208,0,1.0,0.0,2,0,2,1,Gd,6,Typ,0,No_Fireplace,Attchd,2006.0,RFn,2.0,632.0,TA,TA,Y,105,61,0,0,No_Pool,No_Fence,2,2010,WD ,Normal,4,4,2395.0,0,61,3.0,subclass20,ST,CollgCr_DURANT_ST
903426010,140000,1344,RM,0.0,5700,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,OldTown,Feedr,Norm,1Fam,2Story,7,6,1929,1990,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,336.0,Unf,0.0,336.0,672.0,GasA,Gd,N,FuseA,672,672,1.0,0.0,1,1,3,1,Gd,6,Typ,1,Gd,Attchd,1979.0,Unf,2.0,456.0,TA,TA,Y,0,0,70,0,No_Pool,GdPrv,9,2007,WD ,Normal,78,17,2016.0,1,70,2.5,subclass70,ST,OldTown_9TH_ST
902332030,133900,2291,C (all),60.0,7200,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2fmCon,2.5Unf,6,6,1910,1998,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,Mn,Rec,1046.0,Unf,0.0,168.0,1214.0,GasW,Ex,N,SBrkr,1260,1031,0.0,1.0,2,0,4,2,TA,9,Typ,1,Gd,Detchd,1900.0,Unf,2.0,506.0,TA,TA,Y,0,0,0,99,No_Pool,No_Fence,11,2007,WD ,Normal,97,9,3505.0,1,99,2.5,subclass190,AVE,OldTown_DOUGLAS_AVE
527325090,192000,1930,RL,61.0,11339,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,5,1979,1979,Hip,WdShake,HdBoard,Plywood,BrkFace,549.0,TA,TA,CBlock,Gd,TA,No,ALQ,758.0,Unf,0.0,22.0,780.0,GasA,TA,Y,SBrkr,1085,845,1.0,0.0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1979.0,Fin,2.0,481.0,TA,TA,Y,192,72,0,0,No_Pool,No_Fence,3,2007,WD ,Normal,28,28,2710.0,0,72,3.5,subclass60,DR,NWAmes_BUCHANAN_DR
532377060,122000,900,RL,0.0,9819,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,MetalSd,MetalSd,BrkFace,31.0,TA,Gd,CBlock,TA,TA,No,BLQ,450.0,Unf,0.0,432.0,882.0,GasA,TA,Y,SBrkr,900,0,0.0,0.0,1,0,3,1,TA,5,Typ,0,No_Fireplace,Detchd,1970.0,Unf,1.0,280.0,TA,TA,Y,0,0,0,0,No_Pool,MnPrv,2,2010,WD ,Normal,43,43,1782.0,0,0,1.0,subclass20,LN,Sawyer_ALABAMA_LN
906223220,229000,2037,RL,85.0,10541,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,SLvl,7,5,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,672.0,672.0,GasA,Ex,Y,SBrkr,1302,735,0.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1996.0,Fin,2.0,472.0,TA,TA,Y,100,33,0,0,No_Pool,No_Fence,2,2008,WD ,Normal,12,12,2709.0,0,33,2.5,subclass80,CT,SawyerW_VERMONT_CT
528228345,195000,1455,RL,0.0,3940,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,143.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1073.0,Unf,0.0,342.0,1415.0,GasA,Ex,Y,SBrkr,1455,0,1.0,0.0,2,0,2,1,Gd,6,Typ,1,TA,Attchd,2003.0,Fin,3.0,644.0,TA,TA,Y,156,20,0,144,No_Pool,No_Fence,8,2008,WD ,Normal,5,5,2870.0,0,164,3.0,subclass120,DR,Blmngtn_WESTWIND_DR
527226020,114250,1474,RL,0.0,31220,Pave,No_Alley,IR1,Bnk,NoSewr,FR2,Gtl,Gilbert,Feedr,Norm,1Fam,1Story,6,2,1952,1952,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1632.0,1632.0,GasA,TA,Y,FuseA,1474,0,0.0,0.0,1,0,3,1,TA,7,Min2,2,Gd,Attchd,1952.0,Unf,2.0,495.0,TA,TA,Y,0,0,144,0,No_Pool,No_Fence,5,2008,WD ,Normal,56,56,3106.0,0,144,1.0,subclass20,DR,Gilbert_DAWES_DR
528235010,188500,1432,RL,71.0,7795,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,425.0,Unf,0.0,291.0,716.0,GasA,Ex,Y,SBrkr,716,716,1.0,0.0,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,2004.0,Fin,2.0,432.0,TA,TA,Y,100,51,0,0,No_Pool,No_Fence,7,2009,WD ,Normal,5,4,2148.0,1,51,3.5,subclass60,AVE,Gilbert_BRICKMAN_AVE
534402140,154000,1154,RL,0.0,11000,Pave,No_Alley,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Gable,CompShg,Plywood,Plywood,BrkFace,200.0,TA,TA,CBlock,TA,TA,Mn,BLQ,740.0,Rec,230.0,184.0,1154.0,GasA,Ex,Y,SBrkr,1154,0,0.0,0.0,1,1,3,1,TA,6,Typ,1,Po,Attchd,1966.0,RFn,2.0,480.0,TA,TA,Y,0,58,0,0,No_Pool,MnPrv,11,2009,WD ,Normal,43,43,2308.0,0,58,1.5,subclass20,CIR,NAmes_ARTHUR_CIR
535453100,138000,1183,RL,80.0,8000,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1959,1959,Gable,CompShg,BrkFace,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,GLQ,433.0,Rec,95.0,0.0,528.0,GasA,TA,Y,SBrkr,1183,0,1.0,0.0,1,0,3,1,TA,6,Typ,0,No_Fireplace,Attchd,1959.0,RFn,1.0,288.0,TA,TA,Y,0,0,0,0,No_Pool,GdWo,7,2009,WD ,Normal,50,50,1711.0,0,0,2.0,subclass80,AVE,NAmes_GLENDALE_AVE
902427040,87000,1248,RM,52.0,9439,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,5,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,324.0,Unf,0.0,588.0,912.0,GasA,Gd,Y,FuseA,912,336,0.0,0.0,1,0,2,1,TA,6,Typ,0,No_Fireplace,Detchd,1957.0,Unf,1.0,160.0,Fa,Fa,Y,0,0,192,0,No_Pool,No_Fence,3,2007,WD ,Normal,77,57,2160.0,1,192,1.0,subclass50,ST,OldTown_E_6TH_ST
533252130,218000,1437,RL,90.0,10768,Pave,No_Alley,IR1,Lvl,AllPub,Corner,Gtl,Veenker,Norm,Norm,1Fam,1Story,5,8,1976,2004,Gable,CompShg,Plywood,Plywood,None,0.0,Gd,Gd,CBlock,Gd,TA,Gd,ALQ,1157.0,Unf,0.0,280.0,1437.0,GasA,TA,Y,SBrkr,1437,0,1.0,0.0,2,0,3,1,Gd,6,Typ,1,Fa,Attchd,1976.0,RFn,2.0,528.0,TA,TA,Y,0,21,0,180,No_Pool,No_Fence,7,2007,WD ,Normal,31,3,2874.0,1,201,3.0,subclass20,CIR,Veenker_TORREY_PINES_CIR
902405100,124900,1869,RM,98.0,8820,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1890,1996,Hip,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,1088.0,Unf,0.0,0.0,1088.0,GasA,TA,Y,SBrkr,1188,561,0.0,0.0,1,0,2,1,TA,7,Typ,0,No_Fireplace,Detchd,1963.0,Unf,2.0,456.0,TA,TA,Y,48,0,244,0,No_Pool,MnWw,9,2009,WD ,Normal,119,13,2957.0,1,244,1.0,subclass50,AVE,OldTown_CARROLL_AVE
923203190,165000,1224,RM,0.0,4500,Pave,No_Alley,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1999,1999,Hip,CompShg,VinylSd,VinylSd,BrkFace,425.0,TA,TA,PConc,Ex,TA,No,GLQ,883.0,Unf,0.0,341.0,1224.0,GasA,Ex,Y,SBrkr,1224,0,1.0,0.0,2,0,2,1,TA,5,Typ,0,No_Fireplace,Attchd,1999.0,Fin,2.0,402.0,TA,TA,Y,0,304,0,0,No_Pool,No_Fence,6,2009,WD ,Normal,10,10,2448.0,0,304,3.0,subclass120,DR,Mitchel_EMERALD_DR
527254020,372500,2046,RL,80.0,11844,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Hip,CompShg,VinylSd,VinylSd,Stone,464.0,Gd,TA,PConc,Ex,TA,Mn,Unf,0.0,Unf,0.0,2046.0,2046.0,GasA,Ex,Y,SBrkr,2046,0,0.0,0.0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2008.0,Fin,3.0,834.0,TA,TA,Y,322,82,0,0,No_Pool,No_Fence,7,2009,New,Partial,1,1,4092.0,0,82,2.5,subclass20,ST,StoneBr_ADAMS_ST
527453010,155000,1548,RL,24.0,2308,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,Gd,TA,No,ALQ,556.0,Unf,0.0,248.0,804.0,GasA,TA,Y,SBrkr,804,744,1.0,0.0,2,1,3,1,Gd,7,Typ,1,TA,Detchd,1976.0,Unf,2.0,440.0,TA,TA,Y,48,0,0,0,No_Pool,No_Fence,7,2007,WD ,Normal,31,31,2352.0,0,0,3.5,subclass160,ST,NPkVill_KENNEDY_ST
531380080,205000,2110,RL,0.0,8880,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,695.0,Unf,0.0,253.0,948.0,GasA,Ex,Y,SBrkr,1222,888,1.0,0.0,2,1,3,1,Gd,8,Typ,2,Fa,Attchd,1994.0,RFn,2.0,463.0,TA,TA,Y,0,130,0,0,No_Pool,No_Fence,5,2010,WD ,Normal,16,8,3058.0,1,130,3.5,subclass60,ST,SawyerW_MARYLAND_ST
903429110,179500,1944,RM,68.0,9928,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,672.0,672.0,GasA,Fa,Y,SBrkr,1272,672,0.0,0.0,2,0,3,1,TA,8,Min2,0,No_Fireplace,Detchd,1915.0,Unf,1.0,216.0,TA,TA,N,24,28,0,0,No_Pool,No_Fence,6,2009,WD ,Normal,94,15,2616.0,1,28,2.0,subclass70,AVE,OldTown_HODGE_AVE
908275280,135500,1393,RL,59.0,16466,Pave,No_Alley,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,TA,Y,SBrkr,872,521,0.0,0.0,1,1,3,1,TA,8,Typ,0,No_Fireplace,Attchd,1955.0,Unf,1.0,300.0,TA,TA,Y,121,0,0,265,No_Pool,No_Fence,4,2008,WD ,Normal,53,53,2209.0,0,265,1.5,subclass50,RD,Edwards_HILLTOP_RD
908186060,145000,1072,RM,35.0,3675,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SLvl,5,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,TA,TA,PConc,Gd,TA,Gd,GLQ,547.0,Unf,0.0,0.0,547.0,GasA,Gd,Y,SBrkr,1072,0,1.0,0.0,1,0,2,1,TA,5,Typ,0,No_Fireplace,Basment,2005.0,Fin,2.0,525.0,TA,TA,Y,0,28,0,0,No_Pool,No_Fence,5,2006,WD ,Normal,1,1,1619.0,0,28,2.0,subclass180,DR,Edwards_MARIGOLD_DR
535305120,155000,1575,RL,75.0,10170,Pave,No_Alley,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1951,1951,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,522.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,216.0,216.0,GasA,TA,Y,SBrkr,1575,0,0.0,0.0,1,1,2,1,Gd,5,Typ,1,Gd,Attchd,1951.0,Unf,2.0,400.0,TA,TA,Y,0,0,0,0,No_Pool,No_Fence,6,2006,WD ,Normal,55,55,1791.0,0,0,1.5,subclass20,AVE,NAmes_CLARK_AVE
528435050,275500,1702,RL,85.0,10130,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,260.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1294.0,Unf,0.0,408.0,1702.0,GasA,Ex,Y,SBrkr,1702,0,1.0,0.0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,3.0,844.0,TA,TA,Y,0,69,0,0,No_Pool,No_Fence,3,2009,WD ,Normal,2,2,3404.0,0,69,3.0,subclass20,ST,Somerst_DALTON_ST
902110090,143000,1347,RM,69.0,5805,Pave,Grvl,Reg,Bnk,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,1Story,5,7,1957,1957,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,BLQ,274.0,Rec,1073.0,0.0,1347.0,GasA,Gd,Y,SBrkr,1347,0,1.0,1.0,1,0,3,1,Gd,6,Typ,0,No_Fireplace,Detchd,1957.0,Unf,2.0,551.0,TA,TA,Y,0,0,0,0,No_Pool,No_Fence,6,2010,WD ,Normal,53,53,2694.0,0,0,2.5,subclass20,ST,OldTown_9TH_ST
907194110,187100,1430,RL,67.0,16285,Pave,No_Alley,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1413.0,1413.0,GasA,Ex,Y,SBrkr,1430,0,0.0,0.0,2,0,3,1,Gd,6,Typ,0,No_Fireplace,Attchd,2001.0,RFn,2.0,605.0,TA,TA,Y,0,33,0,0,No_Pool,No_Fence,6,2009,WD ,Normal,8,7,2843.0,1,33,2.0,subclass20,BLVD,CollgCr_CLEMENS_BLVD
902207220,295000,3493,RM,87.0,18386,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Fin,7,9,1880,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1470.0,1470.0,GasA,Ex,Y,SBrkr,1675,1818,0.0,0.0,3,0,3,1,Gd,10,Typ,1,Ex,Attchd,2003.0,Unf,3.0,870.0,TA,TA,Y,302,0,0,0,No_Pool,No_Fence,5,2008,WD ,Normal,128,6,4963.0,1,0,3.0,subclass75,ST,OldTown_E_9TH_ST
528315110,315000,2630,RL,80.0,9200,Pave,No_Alley,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,473.0,Gd,TA,PConc,Gd,TA,No,GLQ,986.0,Unf,0.0,484.0,1470.0,GasA,Gd,Y,SBrkr,1470,1160,1.0,0.0,2,1,4,1,Gd,8,Typ,1,TA,Attchd,1998.0,Fin,3.0,696.0,TA,TA,Y,0,66,0,0,No_Pool,No_Fence,6,2008,WD ,Normal,10,10,4100.0,0,66,3.5,subclass60,RD,NoRidge_BAYBERRY_RD
527402200,148300,1004,RL,0.0,11241,Pave,No_Alley,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1970,1970,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,180.0,TA,TA,CBlock,TA,TA,No,ALQ,578.0,Unf,0.0,426.0,1004.0,GasA,Ex,Y,SBrkr,1004,0,1.0,0.0,1,0,2,1,TA,5,Typ,1,TA,Attchd,1970.0,Fin,2.0,480.0,TA,TA,Y,0,0,0,0,No_Pool,No_Fence,3,2010,WD ,Normal,40,40,2008.0,0,0,2.0,subclass20,CIR,NAmes_JEFFERSON_CIR
902301080,110000,1284,RM,50.0,3500,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1947,1950,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,CBlock,TA,TA,No,LwQ,312.0,Unf,0.0,408.0,720.0,GasA,TA,Y,SBrkr,720,564,0.0,0.0,1,1,2,1,TA,5,Typ,0,No_Fireplace,Detchd,1948.0,Unf,1.0,240.0,TA,TA,Y,0,35,0,0,No_Pool,MnWw,4,2009,WD ,Normal,62,59,2004.0,1,35,1.5,subclass50,ST,OldTown_8TH_ST
903429080,155000,1826,RM,50.0,2500,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,2005,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,TA,PConc,TA,TA,No,ALQ,299.0,Unf,0.0,611.0,910.0,GasA,Ex,Y,SBrkr,916,910,1.0,0.0,1,1,4,1,Ex,7,Min2,1,Gd,Attchd,1915.0,Unf,1.0,164.0,Fa,Fa,Y,0,0,0,0,No_Pool,No_Fence,6,2009,WD ,Normal,94,4,2736.0,1,0,2.5,subclass70,AVE,OldTown_HODGE_AVE
527110130,161500,1384,RL,56.0,8872,Pave,No_Alley,IR1,HLS,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Gd,Y,SBrkr,754,630,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1997.0,Fin,2.0,390.0,TA,TA,Y,0,0,0,0,No_Pool,No_Fence,3,2007,WD ,Normal,10,10,1768.0,0,0,2.5,subclass80,DR,Gilbert_WYNGATE_DR
